order_id,customer_id,restaurant_id,order_timestamp,order_amount,number_of_items,weather,traffic_condition,order_status
O07502,C01050,R0025,2025-01-06 19:00:00,1136.89,6,Cloudy,Low,Completed
O07503,C00573,R0060,2025-02-04 18:00:00,959.9,1,Cloudy,Medium,Completed
O07504,C00511,R0075,2025-03-11 22:00:00,1764.66,4,Cloudy,Medium,Completed
O07505,C00488,R0086,2025-01-23 06:00:00,857.52,3,Rainy,High,Completed
O07506,C00891,R0034,2025-01-01 15:00:00,1345.34,4,Rainy,Low,Cancelled
O07507,C00579,R0013,2025-01-24 08:00:00,1269.19,2,Clear,Medium,Completed
O07508,C00950,R0038,2025-02-07 21:00:00,807.11,1,Clear,Low,Completed
O07509,C00406,R0012,2025-02-28 21:00:00,265.09,2,Clear,High,Completed
O07510,C01050,R0036,2025-02-08 00:00:00,140.69,1,Clear,Medium,Completed
O07511,C01107,R0028,2025-01-05 22:00:00,913.65,1,Clear,High,Completed
O07512,C00364,R0091,2025-03-27 17:00:00,1014.28,4,Clear,Low,Completed
O07513,C01391,R0039,2025-03-04 03:00:00,1663.09,5,Rainy,Medium,Completed
O07514,C01084,R0077,2025-03-29 08:00:00,887.38,1,Cloudy,Medium,Completed
O07515,C00551,R0043,2025-01-22 09:00:00,634.2,1,Clear,Low,Completed
O07516,C01659,R0091,2025-03-25 15:00:00,977.98,6,Clear,High,Completed
O07517,C00292,R0031,2025-02-21 09:00:00,552.18,5,Rainy,High,Completed
O07518,C00789,R0002,2025-02-18 10:00:00,273.59,2,Clear,Low,Completed
O07519,C01961,R0082,2025-01-02 12:00:00,314.78,1,Clear,Medium,Completed
O07520,C01910,R0090,2025-03-03 15:00:00,706.39,4,Clear,High,Completed
O07521,C00816,R0042,2025-03-05 23:00:00,124.09,5,Rainy,Medium,Cancelled
O07522,C01818,R0031,2025-03-06 04:00:00,518.39,5,Rainy,Medium,Completed
O07523,C00191,R0061,2025-01-06 09:00:00,1596.29,6,Clear,High,Completed
O07524,C00461,R0056,2025-03-15 19:00:00,545.77,1,Clear,Medium,Completed
O07525,C01828,R0086,2025-01-15 22:00:00,310.39,2,Cloudy,Medium,Completed
O07526,C00664,R0100,2025-03-09 14:00:00,1903.25,2,Rainy,Medium,Completed
O07527,C01920,R0083,2025-03-07 21:00:00,1282.69,3,Cloudy,High,Cancelled
O07528,C00233,R0014,2025-02-19 01:00:00,214.05,3,Clear,Medium,Completed
O07529,C00474,R0014,2025-01-22 01:00:00,218.26,4,Cloudy,Medium,Completed
O07530,C01429,R0029,2025-03-05 20:00:00,1263.03,6,Rainy,Low,Completed
O07531,C00658,R0081,2025-02-04 01:00:00,1126.24,1,Cloudy,Medium,Completed
O07532,C00271,R0050,2025-02-03 01:00:00,229.91,2,Cloudy,High,Completed
O07533,C01871,R0050,2025-02-04 22:00:00,526.2,3,Clear,Low,Completed
O07534,C01158,R0063,2025-01-26 22:00:00,1865.18,1,Cloudy,Low,Completed
O07535,C00171,R0073,2025-01-05 00:00:00,1186.82,6,Cloudy,Medium,Completed
O07536,C01439,R0065,2025-03-23 19:00:00,936.62,1,Clear,Medium,Completed
O07537,C00028,R0068,2025-02-24 09:00:00,575.3,2,Cloudy,Medium,Completed
O07538,C00136,R0071,2025-03-13 20:00:00,354.03,1,Clear,Low,Completed
O07539,C00925,R0011,2025-01-25 22:00:00,865.0,5,Rainy,High,Completed
O07540,C00405,R0014,2025-01-18 20:00:00,1852.5,3,Clear,Medium,Cancelled
O07541,C00977,R0083,2025-03-07 06:00:00,192.55,4,Rainy,Medium,Completed
O07542,C00888,R0003,2025-02-25 04:00:00,1982.86,3,Rainy,Medium,Completed
O07543,C01529,R0008,2025-03-19 04:00:00,494.84,1,Clear,Medium,Completed
O07544,C01265,R0093,2025-03-15 15:00:00,876.66,5,Clear,Low,Completed
O07545,C00856,R0043,2025-02-14 12:00:00,185.6,3,Clear,High,Completed
O07546,C01978,R0009,2025-03-05 04:00:00,1211.09,2,Clear,Medium,Completed
O07547,C00444,R0019,2025-02-25 19:00:00,1018.76,5,Clear,High,Completed
O07548,C00434,R0012,2025-03-29 11:00:00,1366.74,6,Clear,Medium,Completed
O07549,C01252,R0027,2025-01-24 11:00:00,1131.09,3,Cloudy,Medium,Cancelled
O07550,C00509,R0058,2025-02-10 16:00:00,856.54,1,Clear,High,Completed
O07551,C01823,R0025,2025-02-25 21:00:00,1501.74,2,Cloudy,Medium,Completed
O07552,C01327,R0045,2025-03-01 17:00:00,147.54,1,Cloudy,Low,Completed
O07553,C00034,R0048,2025-03-09 06:00:00,1127.96,6,Clear,Medium,Completed
O07554,C01026,R0050,2025-03-08 00:00:00,316.36,1,Clear,Medium,Completed
O07555,C00362,R0081,2025-02-22 05:00:00,928.42,6,Cloudy,Medium,Completed
O07556,C01219,R0044,2025-02-26 23:00:00,1603.14,2,Clear,Medium,Completed
O07557,C00606,R0059,2025-02-28 02:00:00,370.68,5,Cloudy,Medium,Completed
O07558,C01864,R0033,2025-01-24 03:00:00,1878.04,3,Clear,Medium,Completed
O07559,C01332,R0078,2025-02-22 22:00:00,1788.16,5,Cloudy,Low,Completed
O07560,C01671,R0028,2025-01-10 02:00:00,888.32,6,Clear,Low,Completed
O07561,C00716,R0018,2025-01-23 05:00:00,111.35,2,Rainy,Medium,Completed
O07562,C00250,R0055,2025-03-04 07:00:00,1600.52,6,Clear,Medium,Completed
O07563,C00147,R0033,2025-02-27 05:00:00,1773.7,3,Cloudy,Low,Completed
O07564,C01370,R0015,2025-01-02 19:00:00,432.0,2,Clear,High,Completed
O07565,C00348,R0061,2025-01-03 16:00:00,1840.77,4,Clear,High,Completed
O07566,C01278,R0011,2025-01-11 05:00:00,1836.78,4,Clear,High,Completed
O07567,C00399,R0036,2025-02-11 02:00:00,995.45,5,Clear,High,Completed
O07568,C01358,R0015,2025-03-09 00:00:00,1616.27,2,Rainy,Medium,Completed
O07569,C01200,R0053,2025-03-13 20:00:00,945.4,3,Clear,Medium,Cancelled
O07570,C00125,R0062,2025-03-04 10:00:00,1171.69,5,Clear,Medium,Completed
O07571,C00763,R0048,2025-02-13 16:00:00,707.69,4,Clear,Low,Completed
O07572,C00398,R0094,2025-01-07 15:00:00,402.99,4,Clear,Low,Completed
O07573,C00131,R0015,2025-02-11 20:00:00,1518.42,4,Clear,Low,Cancelled
O07574,C01586,R0063,2025-03-30 10:00:00,102.65,5,Cloudy,Medium,Completed
O07575,C00605,R0087,2025-03-22 21:00:00,1201.15,3,Clear,Low,Completed
O07576,C00892,R0043,2025-01-20 22:00:00,1742.9,4,Clear,High,Completed
O07577,C00822,R0050,2025-02-25 06:00:00,520.43,5,Cloudy,Low,Completed
O07578,C00902,R0060,2025-01-17 02:00:00,732.51,5,Clear,High,Completed
O07579,C00945,R0059,2025-01-20 15:00:00,1216.22,1,Clear,High,Completed
O07580,C01431,R0015,2025-01-13 20:00:00,569.05,1,Rainy,Low,Completed
O07581,C00732,R0029,2025-01-30 04:00:00,1710.23,6,Cloudy,Medium,Completed
O07582,C01870,R0075,2025-03-22 01:00:00,796.55,3,Cloudy,High,Completed
O07583,C00334,R0082,2025-03-19 04:00:00,1205.07,4,Rainy,High,Cancelled
O07584,C01044,R0040,2025-03-26 01:00:00,529.63,1,Rainy,High,Completed
O07585,C00205,R0031,2025-02-14 22:00:00,178.63,3,Clear,High,Completed
O07586,C01627,R0073,2025-02-02 17:00:00,430.03,1,Clear,Medium,Completed
O07587,C00956,R0086,2025-03-03 14:00:00,187.78,4,Cloudy,Low,Completed
O07588,C00355,R0011,2025-01-05 05:00:00,990.35,5,Cloudy,Medium,Completed
O07589,C01197,R0081,2025-02-02 06:00:00,1214.61,4,Clear,Medium,Completed
O07590,C01213,R0097,2025-02-21 07:00:00,184.88,1,Clear,Low,Completed
O07591,C00824,R0062,2025-02-25 18:00:00,271.92,4,Cloudy,Low,Completed
O07592,C01026,R0075,2025-01-24 19:00:00,1022.5,5,Cloudy,Medium,Completed
O07593,C01897,R0008,2025-01-07 03:00:00,1618.44,2,Cloudy,Low,Cancelled
O07594,C00941,R0051,2025-03-17 22:00:00,1293.22,5,Cloudy,High,Completed
O07595,C00168,R0057,2025-01-25 20:00:00,298.95,1,Clear,Low,Completed
O07596,C00368,R0004,2025-02-10 17:00:00,1786.33,5,Clear,Low,Completed
O07597,C00536,R0036,2025-02-14 14:00:00,1843.16,6,Clear,Low,Completed
O07598,C01949,R0019,2025-01-07 10:00:00,717.42,3,Rainy,Low,Completed
O07599,C00963,R0024,2025-01-10 13:00:00,1270.43,4,Rainy,Medium,Completed
O07600,C01901,R0041,2025-01-07 13:00:00,1035.42,6,Cloudy,High,Cancelled
O07601,C00580,R0049,2025-02-08 10:00:00,1889.85,2,Clear,Medium,Completed
O07602,C01394,R0082,2025-02-18 22:00:00,1066.62,2,Cloudy,Medium,Completed
O07603,C01730,R0097,2025-02-21 22:00:00,1923.94,4,Rainy,High,Completed
O07604,C01620,R0046,2025-02-01 21:00:00,478.75,4,Rainy,Medium,Completed
O07605,C00950,R0036,2025-01-20 10:00:00,756.52,3,Cloudy,Low,Completed
O07606,C01461,R0010,2025-01-21 05:00:00,1584.56,5,Clear,Medium,Cancelled
O07607,C00207,R0078,2025-03-07 15:00:00,1588.86,2,Cloudy,Medium,Completed
O07608,C01073,R0007,2025-01-19 11:00:00,1491.15,1,Clear,High,Cancelled
O07609,C00544,R0012,2025-03-20 05:00:00,1733.26,4,Clear,High,Completed
O07610,C01853,R0086,2025-02-07 16:00:00,1434.84,4,Rainy,Medium,Completed
O07611,C01706,R0091,2025-03-17 01:00:00,1308.56,6,Clear,Medium,Completed
O07612,C00129,R0048,2025-02-08 13:00:00,971.96,6,Rainy,Medium,Completed
O07613,C01471,R0037,2025-03-24 09:00:00,987.47,6,Clear,Medium,Completed
O07614,C00614,R0075,2025-01-13 03:00:00,871.71,2,Clear,Medium,Completed
O07615,C00035,R0036,2025-02-21 09:00:00,1278.4,6,Clear,Low,Completed
O07616,C00819,R0060,2025-03-18 10:00:00,872.66,4,Clear,Medium,Completed
O07617,C00199,R0077,2025-02-01 07:00:00,380.24,2,Rainy,Medium,Completed
O07618,C01837,R0096,2025-02-21 10:00:00,302.41,1,Clear,Low,Completed
O07619,C00077,R0008,2025-01-28 14:00:00,1856.5,1,Cloudy,Medium,Completed
O07620,C00369,R0007,2025-03-01 03:00:00,147.0,2,Clear,Medium,Completed
O07621,C00833,R0043,2025-03-08 00:00:00,300.39,4,Rainy,Medium,Completed
O07622,C00526,R0058,2025-02-08 07:00:00,946.08,3,Clear,Medium,Completed
O07623,C00349,R0081,2025-02-07 20:00:00,599.56,3,Clear,Low,Completed
O07624,C00506,R0086,2025-01-06 03:00:00,871.11,5,Rainy,Medium,Completed
O07625,C00643,R0046,2025-01-03 19:00:00,323.15,3,Rainy,Medium,Completed
O07626,C00238,R0034,2025-01-20 18:00:00,348.72,6,Clear,High,Completed
O07627,C01304,R0084,2025-01-15 21:00:00,1621.25,4,Rainy,Medium,Completed
O07628,C01601,R0072,2025-03-15 14:00:00,1542.31,3,Clear,Low,Completed
O07629,C01456,R0022,2025-03-03 15:00:00,298.08,5,Rainy,High,Completed
O07630,C00138,R0091,2025-02-27 01:00:00,1368.8,1,Clear,High,Completed
O07631,C01293,R0098,2025-03-23 09:00:00,1257.69,2,Clear,Low,Completed
O07632,C01764,R0021,2025-03-21 10:00:00,1455.39,3,Cloudy,High,Completed
O07633,C01225,R0015,2025-02-04 16:00:00,1001.45,2,Rainy,Medium,Completed
O07634,C01166,R0005,2025-02-26 09:00:00,612.97,2,Clear,High,Completed
O07635,C00612,R0017,2025-02-12 00:00:00,1360.99,6,Cloudy,Medium,Completed
O07636,C01674,R0072,2025-01-19 10:00:00,805.58,6,Rainy,Medium,Completed
O07637,C00680,R0019,2025-01-26 00:00:00,516.01,1,Clear,High,Completed
O07638,C01943,R0005,2025-03-03 10:00:00,876.4,5,Cloudy,High,Completed
O07639,C01635,R0023,2025-01-21 06:00:00,1550.21,4,Cloudy,Low,Completed
O07640,C01847,R0083,2025-03-27 12:00:00,1004.01,4,Cloudy,High,Completed
O07641,C01855,R0014,2025-01-27 07:00:00,669.74,4,Rainy,Medium,Completed
O07642,C00839,R0010,2025-03-15 02:00:00,1680.55,5,Clear,High,Completed
O07643,C00938,R0031,2025-03-07 18:00:00,1775.12,6,Cloudy,Medium,Completed
O07644,C00355,R0013,2025-02-20 11:00:00,923.18,5,Cloudy,Low,Completed
O07645,C00578,R0022,2025-01-02 01:00:00,811.91,5,Clear,Medium,Completed
O07646,C00847,R0037,2025-03-11 07:00:00,1264.13,3,Clear,High,Completed
O07647,C01353,R0039,2025-02-15 16:00:00,210.15,2,Rainy,Medium,Completed
O07648,C00559,R0010,2025-02-22 08:00:00,1413.51,5,Clear,High,Cancelled
O07649,C00849,R0031,2025-02-17 01:00:00,1586.35,5,Clear,Low,Completed
O07650,C01918,R0043,2025-02-07 12:00:00,855.14,3,Rainy,Low,Completed
O07651,C01255,R0099,2025-01-01 08:00:00,431.77,2,Clear,Medium,Completed
O07652,C01332,R0077,2025-01-03 01:00:00,154.75,6,Rainy,Low,Completed
O07653,C01682,R0094,2025-03-06 09:00:00,1310.77,6,Clear,Low,Completed
O07654,C01743,R0098,2025-01-19 09:00:00,611.09,4,Cloudy,Medium,Completed
O07655,C01170,R0036,2025-03-17 01:00:00,981.39,1,Clear,Low,Completed
O07656,C01176,R0035,2025-03-09 05:00:00,834.08,5,Clear,Medium,Completed
O07657,C01815,R0068,2025-03-28 19:00:00,432.28,5,Cloudy,Low,Completed
O07658,C00140,R0055,2025-01-30 05:00:00,1065.9,1,Rainy,High,Completed
O07659,C00663,R0068,2025-02-01 09:00:00,973.23,5,Rainy,High,Completed
O07660,C00021,R0047,2025-03-18 04:00:00,1285.88,6,Rainy,High,Completed
O07661,C01278,R0006,2025-03-05 23:00:00,578.58,5,Cloudy,Low,Completed
O07662,C00064,R0028,2025-01-10 13:00:00,507.81,5,Clear,High,Completed
O07663,C01242,R0030,2025-01-24 07:00:00,1647.26,1,Cloudy,Medium,Completed
O07664,C01096,R0027,2025-02-18 21:00:00,1434.17,6,Cloudy,Low,Completed
O07665,C00990,R0069,2025-03-20 06:00:00,1567.19,3,Clear,Low,Completed
O07666,C00162,R0039,2025-02-15 04:00:00,334.25,3,Rainy,Medium,Completed
O07667,C00130,R0035,2025-02-17 12:00:00,525.68,1,Cloudy,Medium,Completed
O07668,C00581,R0044,2025-01-10 22:00:00,1193.51,3,Clear,High,Completed
O07669,C01951,R0015,2025-03-29 07:00:00,1728.68,4,Clear,High,Completed
O07670,C00225,R0083,2025-03-03 07:00:00,1795.02,4,Clear,High,Completed
O07671,C01782,R0094,2025-03-04 03:00:00,1680.63,6,Rainy,Medium,Completed
O07672,C00580,R0032,2025-02-24 20:00:00,182.46,1,Rainy,Medium,Cancelled
O07673,C01478,R0029,2025-03-27 05:00:00,1659.67,2,Cloudy,Medium,Completed
O07674,C00983,R0063,2025-01-22 12:00:00,1808.27,6,Rainy,High,Completed
O07675,C01005,R0006,2025-01-09 12:00:00,207.82,5,Clear,High,Completed
O07676,C01939,R0090,2025-02-17 03:00:00,890.93,2,Rainy,Low,Completed
O07677,C01408,R0027,2025-02-20 13:00:00,1119.56,5,Cloudy,Medium,Completed
O07678,C00107,R0099,2025-03-16 08:00:00,542.23,6,Rainy,Medium,Completed
O07679,C00621,R0028,2025-02-27 14:00:00,1081.7,3,Cloudy,High,Completed
O07680,C00840,R0005,2025-03-15 05:00:00,1783.32,3,Cloudy,Low,Completed
O07681,C01127,R0041,2025-03-11 23:00:00,1747.19,4,Clear,Medium,Completed
O07682,C01165,R0056,2025-01-01 06:00:00,1885.69,2,Clear,Medium,Completed
O07683,C00577,R0054,2025-03-20 13:00:00,1019.81,1,Clear,Low,Completed
O07684,C01158,R0080,2025-01-13 07:00:00,880.08,5,Cloudy,Medium,Completed
O07685,C00199,R0018,2025-02-28 18:00:00,1365.0,3,Clear,High,Completed
O07686,C01904,R0077,2025-01-11 23:00:00,891.85,6,Rainy,Medium,Completed
O07687,C00510,R0043,2025-02-05 12:00:00,179.69,5,Clear,High,Completed
O07688,C00667,R0089,2025-02-26 20:00:00,1467.85,1,Cloudy,Medium,Completed
O07689,C00079,R0074,2025-02-26 08:00:00,633.87,5,Rainy,Low,Completed
O07690,C01972,R0029,2025-01-17 16:00:00,193.26,4,Cloudy,High,Completed
O07691,C00894,R0010,2025-01-15 20:00:00,139.18,1,Clear,High,Completed
O07692,C01506,R0006,2025-02-04 17:00:00,1869.59,1,Clear,Medium,Completed
O07693,C00512,R0080,2025-01-19 02:00:00,578.94,5,Clear,Low,Cancelled
O07694,C00250,R0089,2025-01-05 22:00:00,951.01,5,Clear,Low,Completed
O07695,C00889,R0004,2025-02-12 14:00:00,1906.1,3,Cloudy,Medium,Completed
O07696,C01024,R0034,2025-03-06 00:00:00,988.28,5,Clear,Low,Cancelled
O07697,C00599,R0083,2025-03-01 02:00:00,249.36,1,Clear,Medium,Completed
O07698,C01840,R0033,2025-03-12 22:00:00,1148.68,6,Rainy,Low,Cancelled
O07699,C00753,R0004,2025-01-23 01:00:00,267.58,5,Clear,High,Completed
O07700,C00600,R0044,2025-01-13 14:00:00,280.67,6,Clear,High,Cancelled
O07701,C00975,R0098,2025-01-07 11:00:00,1717.81,6,Rainy,High,Completed
O07702,C00483,R0076,2025-01-01 13:00:00,649.9,3,Rainy,High,Completed
O07703,C00836,R0031,2025-02-07 00:00:00,1389.47,2,Cloudy,High,Completed
O07704,C00172,R0080,2025-02-19 20:00:00,1066.96,6,Clear,Medium,Completed
O07705,C00869,R0066,2025-01-19 12:00:00,522.42,4,Clear,High,Completed
O07706,C00017,R0058,2025-03-18 19:00:00,1083.86,6,Cloudy,Medium,Completed
O07707,C01759,R0060,2025-01-03 00:00:00,231.09,1,Clear,High,Completed
O07708,C01318,R0002,2025-01-08 12:00:00,759.7,3,Clear,Medium,Completed
O07709,C00394,R0036,2025-03-01 01:00:00,1093.39,4,Cloudy,Medium,Completed
O07710,C01846,R0070,2025-01-23 01:00:00,533.95,5,Cloudy,Medium,Completed
O07711,C01522,R0060,2025-03-11 19:00:00,1354.36,6,Cloudy,Low,Completed
O07712,C01243,R0023,2025-01-25 07:00:00,198.44,5,Cloudy,High,Completed
O07713,C00234,R0047,2025-03-16 01:00:00,1021.14,2,Clear,Medium,Completed
O07714,C01414,R0046,2025-02-23 14:00:00,1458.49,5,Clear,Medium,Completed
O07715,C00248,R0080,2025-01-30 10:00:00,916.9,4,Cloudy,Medium,Completed
O07716,C01926,R0044,2025-01-13 05:00:00,1761.71,3,Clear,Medium,Completed
O07717,C00052,R0019,2025-03-07 01:00:00,1301.17,2,Rainy,High,Completed
O07718,C00015,R0049,2025-03-05 20:00:00,1921.14,4,Clear,High,Completed
O07719,C01348,R0088,2025-01-18 13:00:00,639.83,3,Clear,Low,Completed
O07720,C00441,R0058,2025-03-08 10:00:00,1883.7,4,Cloudy,Medium,Completed
O07721,C01136,R0091,2025-01-28 12:00:00,1252.96,5,Rainy,Low,Completed
O07722,C00696,R0007,2025-03-29 18:00:00,1515.84,4,Clear,Low,Completed
O07723,C01896,R0094,2025-03-23 14:00:00,1814.11,2,Clear,Low,Completed
O07724,C00007,R0041,2025-03-27 11:00:00,1147.27,4,Clear,Low,Completed
O07725,C01587,R0078,2025-03-27 10:00:00,1738.14,1,Cloudy,Medium,Completed
O07726,C00826,R0015,2025-01-16 08:00:00,1129.22,5,Cloudy,High,Completed
O07727,C01777,R0076,2025-01-23 10:00:00,1238.48,4,Cloudy,Medium,Completed
O07728,C01269,R0053,2025-01-31 10:00:00,945.69,3,Clear,Medium,Completed
O07729,C01472,R0093,2025-02-07 08:00:00,376.71,5,Clear,Low,Completed
O07730,C01389,R0023,2025-02-14 11:00:00,1151.66,6,Clear,High,Completed
O07731,C01391,R0077,2025-01-24 11:00:00,1957.15,3,Cloudy,High,Completed
O07732,C01946,R0073,2025-01-20 07:00:00,1595.65,2,Cloudy,Medium,Completed
O07733,C01722,R0088,2025-02-13 02:00:00,1520.25,6,Cloudy,Low,Cancelled
O07734,C01311,R0094,2025-01-01 14:00:00,1322.29,6,Cloudy,Low,Completed
O07735,C01986,R0065,2025-02-26 09:00:00,761.03,6,Cloudy,Medium,Completed
O07736,C01628,R0060,2025-01-01 10:00:00,422.27,1,Rainy,Medium,Completed
O07737,C01130,R0010,2025-03-11 00:00:00,526.65,4,Cloudy,High,Cancelled
O07738,C01037,R0058,2025-02-21 23:00:00,112.01,5,Cloudy,Low,Completed
O07739,C01170,R0047,2025-03-15 08:00:00,1379.61,4,Cloudy,Low,Completed
O07740,C00478,R0015,2025-03-11 04:00:00,1642.57,4,Cloudy,Low,Completed
O07741,C00631,R0009,2025-03-15 11:00:00,610.93,5,Rainy,Medium,Completed
O07742,C00715,R0013,2025-01-23 13:00:00,274.52,6,Cloudy,Low,Completed
O07743,C01677,R0023,2025-03-05 17:00:00,737.88,6,Clear,Low,Completed
O07744,C00115,R0033,2025-03-14 14:00:00,654.9,1,Cloudy,Medium,Completed
O07745,C00509,R0009,2025-02-19 04:00:00,956.67,1,Cloudy,Low,Cancelled
O07746,C01176,R0003,2025-03-01 06:00:00,601.79,2,Rainy,High,Completed
O07747,C00057,R0094,2025-02-08 16:00:00,745.49,5,Clear,High,Completed
O07748,C00382,R0073,2025-03-01 10:00:00,1824.35,5,Rainy,Low,Completed
O07749,C01181,R0025,2025-02-16 08:00:00,736.19,3,Cloudy,Medium,Completed
O07750,C00952,R0088,2025-03-20 17:00:00,1592.48,3,Rainy,Low,Completed
O07751,C01846,R0096,2025-02-07 06:00:00,1289.08,3,Cloudy,High,Completed
O07752,C01157,R0071,2025-03-30 14:00:00,741.32,1,Rainy,Medium,Completed
O07753,C01187,R0036,2025-03-27 21:00:00,1653.8,2,Clear,Medium,Completed
O07754,C00275,R0089,2025-03-10 22:00:00,1230.64,2,Clear,Medium,Completed
O07755,C01719,R0020,2025-01-01 01:00:00,116.38,6,Cloudy,Low,Completed
O07756,C01101,R0081,2025-03-30 01:00:00,230.58,4,Clear,High,Completed
O07757,C01861,R0054,2025-03-09 17:00:00,1530.02,2,Rainy,High,Completed
O07758,C00044,R0100,2025-03-13 09:00:00,948.4,3,Clear,High,Completed
O07759,C00718,R0090,2025-01-24 19:00:00,870.46,5,Clear,Low,Completed
O07760,C01574,R0019,2025-01-19 03:00:00,377.07,4,Clear,Medium,Completed
O07761,C00318,R0060,2025-03-13 07:00:00,398.91,6,Clear,Medium,Completed
O07762,C00534,R0037,2025-01-16 22:00:00,1615.73,1,Clear,Medium,Completed
O07763,C01609,R0003,2025-03-14 05:00:00,1675.13,2,Clear,Low,Completed
O07764,C01777,R0092,2025-02-15 03:00:00,1164.0,6,Clear,High,Completed
O07765,C01960,R0086,2025-03-23 05:00:00,660.74,5,Cloudy,Medium,Completed
O07766,C01178,R0019,2025-03-01 18:00:00,1872.13,3,Clear,Medium,Cancelled
O07767,C00237,R0053,2025-02-16 02:00:00,1285.53,1,Clear,Low,Completed
O07768,C00893,R0046,2025-01-04 01:00:00,1613.62,1,Rainy,Medium,Completed
O07769,C00517,R0080,2025-02-25 14:00:00,106.24,2,Clear,Low,Completed
O07770,C01245,R0056,2025-03-28 09:00:00,955.61,5,Cloudy,High,Completed
O07771,C01334,R0070,2025-02-28 08:00:00,1754.8,3,Cloudy,Low,Completed
O07772,C01622,R0031,2025-02-04 18:00:00,742.64,3,Cloudy,Low,Completed
O07773,C01201,R0053,2025-02-20 03:00:00,1480.45,3,Clear,Medium,Completed
O07774,C01795,R0034,2025-02-02 05:00:00,1349.58,3,Rainy,Medium,Completed
O07775,C01244,R0031,2025-02-28 11:00:00,389.21,2,Clear,Medium,Completed
O07776,C00038,R0060,2025-01-04 04:00:00,1572.32,6,Clear,Low,Completed
O07777,C00654,R0011,2025-02-14 16:00:00,313.8,6,Cloudy,Medium,Completed
O07778,C01455,R0100,2025-02-28 11:00:00,1483.04,6,Rainy,Medium,Completed
O07779,C01934,R0006,2025-03-14 04:00:00,1982.84,2,Clear,Medium,Completed
O07780,C00747,R0027,2025-02-06 05:00:00,1920.16,5,Clear,Medium,Completed
O07781,C01227,R0007,2025-02-15 03:00:00,1620.46,4,Clear,Low,Completed
O07782,C00841,R0049,2025-02-27 12:00:00,1115.58,2,Clear,Medium,Completed
O07783,C01830,R0096,2025-02-10 13:00:00,1382.17,3,Cloudy,Medium,Completed
O07784,C00448,R0072,2025-02-21 01:00:00,1483.41,6,Rainy,High,Completed
O07785,C01519,R0060,2025-03-17 02:00:00,115.96,6,Clear,Medium,Completed
O07786,C00684,R0033,2025-03-16 14:00:00,294.5,5,Clear,Medium,Completed
O07787,C00125,R0047,2025-03-06 22:00:00,1234.41,3,Clear,High,Completed
O07788,C01862,R0044,2025-02-19 12:00:00,112.42,2,Rainy,Low,Cancelled
O07789,C01089,R0079,2025-02-13 19:00:00,1826.92,6,Cloudy,Medium,Completed
O07790,C00793,R0027,2025-01-14 01:00:00,1030.36,5,Clear,High,Completed
O07791,C00784,R0094,2025-03-08 04:00:00,589.76,3,Cloudy,Low,Completed
O07792,C01268,R0022,2025-02-24 11:00:00,848.26,6,Clear,High,Cancelled
O07793,C01551,R0047,2025-02-25 01:00:00,1716.48,4,Clear,High,Completed
O07794,C00226,R0093,2025-03-26 07:00:00,1861.67,1,Rainy,Low,Completed
O07795,C00465,R0048,2025-02-27 04:00:00,320.85,1,Cloudy,Low,Completed
O07796,C00643,R0030,2025-01-27 11:00:00,1578.13,6,Rainy,Low,Completed
O07797,C01731,R0002,2025-02-21 06:00:00,1198.63,3,Cloudy,Medium,Completed
O07798,C00293,R0015,2025-01-18 08:00:00,1212.46,6,Clear,High,Completed
O07799,C00721,R0047,2025-01-19 06:00:00,1580.96,1,Clear,Medium,Completed
O07800,C01975,R0027,2025-01-07 20:00:00,523.4,6,Clear,Medium,Completed
O07801,C01405,R0071,2025-03-07 22:00:00,1108.99,6,Clear,Low,Completed
O07802,C01649,R0027,2025-02-11 03:00:00,706.77,4,Clear,Medium,Completed
O07803,C00756,R0085,2025-01-22 12:00:00,279.57,6,Clear,High,Completed
O07804,C00166,R0013,2025-01-04 09:00:00,299.65,4,Cloudy,Medium,Completed
O07805,C01727,R0055,2025-01-05 22:00:00,359.3,3,Clear,Medium,Completed
O07806,C00769,R0017,2025-03-11 04:00:00,1268.31,4,Rainy,Low,Completed
O07807,C01863,R0075,2025-02-25 06:00:00,301.08,1,Cloudy,Low,Completed
O07808,C01242,R0059,2025-01-02 03:00:00,1183.2,3,Clear,Low,Completed
O07809,C01007,R0010,2025-03-26 08:00:00,1217.76,6,Clear,Low,Completed
O07810,C00871,R0033,2025-01-21 17:00:00,1817.4,1,Clear,Medium,Completed
O07811,C01299,R0078,2025-01-09 01:00:00,1290.12,4,Rainy,Medium,Completed
O07812,C01076,R0037,2025-01-25 15:00:00,1972.62,4,Clear,High,Cancelled
O07813,C01398,R0008,2025-03-19 09:00:00,158.89,5,Clear,Low,Completed
O07814,C01694,R0033,2025-02-14 03:00:00,1437.88,2,Clear,Low,Completed
O07815,C01387,R0007,2025-01-05 16:00:00,150.31,6,Clear,Medium,Completed
O07816,C00567,R0034,2025-02-24 21:00:00,1485.82,2,Cloudy,High,Completed
O07817,C01038,R0071,2025-03-14 09:00:00,833.12,3,Clear,Medium,Completed
O07818,C01805,R0007,2025-03-27 21:00:00,1261.48,1,Clear,High,Completed
O07819,C01364,R0041,2025-03-12 10:00:00,688.12,2,Rainy,Low,Completed
O07820,C00602,R0100,2025-02-28 02:00:00,402.3,3,Cloudy,High,Completed
