order_id,customer_id,restaurant_id,order_timestamp,order_amount,number_of_items,order_status,delivery_id,driver_id,delivery_distance_km,preparation_time_minutes,delivery_time_minutes,tip_amount,order_hour,day_of_week,is_weekend,traffic_condition_Low,traffic_condition_Medium,weather_Cloudy,weather_Rainy
O09137,C01580,R0068,2025-03-17 10:00:00,1198.98,6,Completed,DL09137,D0062,14.37,33,109.2,105.04,10,0,0,1,0,0,1
O09138,C00518,R0069,2025-01-06 14:00:00,1001.25,6,Completed,DL09138,D0160,6.78,31,76.6,119.91,14,0,0,0,1,1,0
O09139,C01692,R0087,2025-02-24 22:00:00,1719.62,3,Completed,DL09139,D0098,10.78,32,102.4,101.73,22,0,0,0,1,0,1
O09140,C01439,R0055,2025-01-26 09:00:00,1352.73,4,Completed,DL09140,D0026,8.88,10,64.6,189.09,9,6,1,0,0,0,0
O09141,C01032,R0069,2025-02-14 01:00:00,1585.54,1,Completed,DL09141,D0371,3.53,33,61.1,217.02,1,4,0,1,0,0,0
O09142,C00005,R0072,2025-03-24 20:00:00,319.49,3,Completed,DL09142,D0399,5.28,22,55.7,19.74,20,0,0,0,1,1,0
O09143,C01386,R0081,2025-01-24 07:00:00,194.81,5,Completed,DL09143,D0329,12.89,27,76.9,25.45,7,4,0,0,1,0,0
O09144,C00694,R0001,2025-01-11 18:00:00,154.2,6,Completed,DL09144,D0069,12.31,16,63.6,8.0,18,5,1,1,0,0,0
O09145,C00112,R0012,2025-03-10 16:00:00,379.69,3,Completed,DL09145,D0354,12.92,13,77.8,55.84,16,0,0,0,0,0,0
O09146,C01004,R0035,2025-02-08 03:00:00,1367.31,6,Completed,DL09146,D0481,1.6,29,47.8,119.15,3,5,1,1,0,1,0
O09147,C00273,R0078,2025-01-10 21:00:00,1038.64,1,Completed,DL09147,D0277,14.86,19,94.6,95.37,21,4,0,0,1,0,1
O09148,C00422,R0082,2025-01-29 15:00:00,1529.28,4,Completed,DL09148,D0195,8.8,16,46.3,34.29,15,2,0,1,0,0,0
O09149,C00265,R0074,2025-03-09 02:00:00,464.29,5,Completed,DL09149,D0158,8.08,34,94.9,54.53,2,6,1,0,1,0,1
O09150,C01482,R0079,2025-02-18 06:00:00,797.23,5,Completed,DL09150,D0133,11.28,28,78.9,41.34,6,1,0,0,0,0,0
O09151,C00212,R0033,2025-03-30 17:00:00,1788.15,1,Completed,DL09151,D0382,2.84,29,71.9,75.6,17,6,1,0,1,0,1
O09152,C01102,R0083,2025-01-25 18:00:00,1877.86,6,Completed,DL09152,D0216,4.2,38,97.8,129.2,18,5,1,0,0,0,1
O09153,C00782,R0098,2025-03-14 22:00:00,1851.29,3,Completed,DL09153,D0180,14.19,14,81.6,116.09,22,4,0,1,0,0,1
O09154,C00666,R0025,2025-01-17 18:00:00,1654.78,4,Completed,DL09154,D0016,3.9,39,72.7,63.34,18,4,0,0,1,0,0
O09155,C01245,R0016,2025-02-04 05:00:00,1407.65,5,Completed,DL09155,D0134,5.71,37,61.5,173.22,5,1,0,1,0,0,0
O09156,C00369,R0008,2025-03-16 06:00:00,1835.99,1,Completed,DL09156,D0168,4.45,37,71.7,208.88,6,6,1,0,1,0,0
O09157,C00958,R0035,2025-03-12 17:00:00,1456.95,1,Completed,DL09157,D0483,7.77,35,75.2,83.66,17,2,0,0,1,0,0
O09158,C00347,R0085,2025-03-01 22:00:00,1912.48,2,Completed,DL09158,D0154,12.26,10,73.2,161.91,22,5,1,1,0,0,1
O09159,C00025,R0083,2025-02-19 14:00:00,147.1,6,Completed,DL09159,D0492,12.73,20,83.0,8.47,14,2,0,0,1,0,1
O09160,C00976,R0046,2025-03-09 05:00:00,1851.12,2,Completed,DL09160,D0312,5.55,10,73.8,59.39,5,6,1,0,0,0,1
O09161,C01444,R0011,2025-01-21 04:00:00,1155.91,3,Completed,DL09161,D0129,2.04,23,56.2,83.19,4,1,0,0,0,0,0
O09162,C01378,R0061,2025-03-06 19:00:00,312.42,1,Completed,DL09162,D0186,2.58,30,46.5,21.25,19,3,0,1,0,0,0
O09163,C01744,R0044,2025-02-07 12:00:00,508.33,6,Completed,DL09163,D0340,12.43,10,59.9,68.95,12,4,0,1,0,0,0
O09164,C00417,R0011,2025-03-03 00:00:00,1719.1,3,Completed,DL09164,D0182,7.0,23,73.3,181.04,0,0,0,0,1,0,0
O09165,C00515,R0011,2025-01-27 19:00:00,1061.62,3,Cancelled,DL09165,D0238,12.5,19,88.0,128.42,19,0,0,0,0,0,0
O09166,C00215,R0022,2025-02-02 18:00:00,1967.35,4,Completed,DL09166,D0331,1.2,35,58.3,211.78,18,6,1,0,1,0,0
O09167,C01931,R0085,2025-01-01 17:00:00,323.31,2,Completed,DL09167,D0404,1.49,44,78.8,18.07,17,2,0,0,0,0,0
O09168,C01136,R0091,2025-03-23 12:00:00,883.76,3,Completed,DL09168,D0295,5.42,29,64.1,111.32,12,6,1,0,1,0,0
O09169,C00954,R0082,2025-02-01 11:00:00,730.56,4,Completed,DL09169,D0260,3.86,12,54.4,79.44,11,5,1,1,0,0,1
O09170,C01728,R0062,2025-01-29 14:00:00,1080.66,4,Completed,DL09170,D0422,10.03,34,78.7,35.91,14,2,0,1,0,1,0
O09171,C00914,R0048,2025-03-26 20:00:00,1303.53,6,Completed,DL09171,D0174,9.19,33,92.8,102.63,20,2,0,0,0,1,0
O09172,C01583,R0094,2025-01-26 00:00:00,1357.1,2,Completed,DL09172,D0298,13.52,15,67.8,32.99,0,6,1,1,0,0,0
O09173,C00428,R0063,2025-02-13 11:00:00,102.46,2,Completed,DL09173,D0286,12.04,11,64.3,6.8,11,3,0,1,0,0,0
O09174,C00733,R0051,2025-02-26 05:00:00,269.02,1,Completed,DL09174,D0420,2.41,39,86.7,27.17,5,2,0,0,0,0,1
O09175,C00699,R0045,2025-02-27 11:00:00,166.62,3,Completed,DL09175,D0365,13.42,13,71.8,14.59,11,3,0,1,0,0,0
O09176,C01586,R0033,2025-01-19 00:00:00,1742.74,4,Cancelled,DL09176,D0278,2.68,43,82.0,142.39,0,6,1,0,0,1,0
O09177,C01733,R0085,2025-02-13 09:00:00,695.26,1,Completed,DL09177,D0168,3.75,29,62.3,32.22,9,3,0,0,1,0,0
O09178,C00216,R0060,2025-03-07 13:00:00,797.42,6,Cancelled,DL09178,D0402,8.07,44,106.6,27.25,13,4,0,0,1,0,1
O09179,C00413,R0002,2025-01-16 15:00:00,955.71,3,Completed,DL09179,D0389,2.56,27,86.8,69.63,15,3,0,0,0,0,1
O09180,C01757,R0013,2025-03-09 16:00:00,1713.68,3,Completed,DL09180,D0300,4.18,14,57.5,129.36,16,6,1,0,0,0,0
O09181,C00380,R0066,2025-02-26 19:00:00,126.92,1,Cancelled,DL09181,D0478,7.27,24,69.6,14.56,19,2,0,1,0,0,1
O09182,C01626,R0057,2025-02-12 02:00:00,325.37,4,Completed,DL09182,D0247,4.48,43,96.3,11.65,2,2,0,0,0,1,0
O09183,C00232,R0043,2025-01-30 19:00:00,1401.81,1,Completed,DL09183,D0133,14.25,28,97.4,90.15,19,3,0,0,1,1,0
O09184,C00835,R0045,2025-02-22 08:00:00,1931.4,3,Completed,DL09184,D0423,3.27,30,61.7,126.5,8,5,1,0,1,0,0
O09185,C00258,R0031,2025-02-16 23:00:00,1321.29,1,Completed,DL09185,D0243,9.02,13,66.9,98.71,23,6,1,0,0,0,0
O09186,C01689,R0010,2025-02-12 15:00:00,596.13,1,Completed,DL09186,D0334,7.97,30,78.3,21.74,15,2,0,1,0,0,1
O09187,C01280,R0023,2025-01-10 04:00:00,1087.74,6,Completed,DL09187,D0203,7.34,40,91.0,115.73,4,4,0,0,0,0,0
O09188,C00403,R0086,2025-03-24 17:00:00,1952.46,3,Completed,DL09188,D0500,4.27,35,84.4,135.85,17,0,0,0,1,0,1
O09189,C00424,R0029,2025-02-13 17:00:00,1103.35,2,Completed,DL09189,D0277,3.67,19,41.9,99.84,17,3,0,1,0,0,0
O09190,C00770,R0097,2025-02-15 07:00:00,809.66,6,Completed,DL09190,D0444,5.25,17,46.2,25.63,7,5,1,1,0,0,0
O09191,C00065,R0031,2025-02-04 09:00:00,828.51,4,Completed,DL09191,D0459,9.3,27,77.3,91.31,9,1,0,0,1,1,0
O09192,C00190,R0078,2025-02-18 02:00:00,1937.36,3,Completed,DL09192,D0288,9.13,27,73.0,202.62,2,1,0,0,1,0,0
O09193,C01627,R0074,2025-01-02 05:00:00,1465.94,6,Completed,DL09193,D0349,11.82,22,101.8,111.52,5,3,0,0,0,0,1
O09194,C00950,R0018,2025-02-02 18:00:00,1405.63,6,Completed,DL09194,D0323,5.25,11,48.0,113.01,18,6,1,0,0,0,0
O09195,C00173,R0011,2025-01-01 09:00:00,540.9,2,Completed,DL09195,D0397,10.93,19,71.5,30.33,9,2,0,0,1,0,0
O09196,C00759,R0047,2025-02-18 18:00:00,1163.02,1,Completed,DL09196,D0134,13.35,23,79.0,68.28,18,1,0,1,0,1,0
O09197,C01792,R0003,2025-03-10 10:00:00,777.82,2,Completed,DL09197,D0378,13.01,12,74.5,110.8,10,0,0,0,1,1,0
O09198,C00628,R0002,2025-02-26 20:00:00,556.38,3,Completed,DL09198,D0048,7.52,10,68.8,11.95,20,2,0,0,1,0,1
O09199,C00561,R0054,2025-03-06 05:00:00,1801.55,6,Completed,DL09199,D0476,10.26,24,61.0,165.25,5,3,0,1,0,0,0
O09200,C01251,R0072,2025-01-03 02:00:00,828.0,6,Completed,DL09200,D0223,12.64,43,118.2,49.91,2,4,0,0,0,0,0
O09201,C01001,R0031,2025-01-17 13:00:00,637.3,3,Completed,DL09201,D0279,3.17,19,64.7,42.02,13,4,0,0,0,1,0
O09202,C01605,R0008,2025-01-14 01:00:00,1870.27,1,Completed,DL09202,D0358,14.4,22,94.2,165.67,1,1,0,0,0,0,0
O09203,C01958,R0043,2025-01-22 09:00:00,474.96,6,Completed,DL09203,D0486,9.43,40,67.6,33.9,9,2,0,1,0,0,0
O09204,C01412,R0048,2025-01-23 01:00:00,1516.46,3,Completed,DL09204,D0373,4.95,34,88.1,59.71,1,3,0,0,1,0,1
O09205,C00401,R0002,2025-03-16 08:00:00,1340.22,5,Completed,DL09205,D0070,8.34,30,71.5,65.83,8,6,1,0,1,0,0
O09206,C00638,R0022,2025-03-15 11:00:00,1848.92,2,Completed,DL09206,D0150,11.31,17,80.1,44.81,11,5,1,0,0,0,0
O09207,C00949,R0005,2025-02-05 19:00:00,1680.89,5,Cancelled,DL09207,D0045,12.5,17,93.4,116.17,19,2,0,0,0,0,0
O09208,C00213,R0007,2025-01-13 23:00:00,1440.06,5,Completed,DL09208,D0058,5.31,27,57.6,196.36,23,0,0,1,0,1,0
O09209,C00053,R0020,2025-02-11 11:00:00,697.69,2,Completed,DL09209,D0040,5.79,26,75.4,58.5,11,1,0,0,0,0,0
O09210,C00624,R0092,2025-02-25 02:00:00,1041.58,3,Completed,DL09210,D0305,12.45,19,88.3,94.95,2,1,0,0,0,0,0
O09211,C01695,R0077,2025-01-11 23:00:00,1894.54,2,Completed,DL09211,D0034,12.75,21,80.3,147.36,23,5,1,0,1,0,0
O09212,C00752,R0002,2025-03-06 06:00:00,144.08,1,Completed,DL09212,D0486,10.62,14,81.9,19.5,6,3,0,0,1,0,1
O09213,C00662,R0032,2025-01-01 20:00:00,1609.23,5,Completed,DL09213,D0230,10.57,29,68.2,122.07,20,2,0,0,1,0,0
O09214,C00139,R0090,2025-01-23 20:00:00,578.44,6,Completed,DL09214,D0199,4.52,41,78.7,68.27,20,3,0,0,0,0,0
O09215,C00418,R0003,2025-02-19 20:00:00,451.53,5,Completed,DL09215,D0001,14.39,43,104.5,53.13,20,2,0,0,1,0,0
O09216,C01649,R0041,2025-02-09 11:00:00,541.23,3,Completed,DL09216,D0352,12.9,36,101.6,45.87,11,6,1,0,0,0,0
O09217,C00143,R0042,2025-02-12 12:00:00,213.53,2,Completed,DL09217,D0022,13.2,16,68.3,22.45,12,2,0,1,0,0,0
O09218,C01906,R0077,2025-01-09 13:00:00,1984.76,6,Completed,DL09218,D0232,3.74,25,64.5,152.26,13,3,0,0,0,1,0
O09219,C00509,R0085,2025-03-10 04:00:00,1752.75,4,Completed,DL09219,D0195,14.77,24,95.2,205.81,4,0,0,0,1,1,0
O09220,C00650,R0045,2025-01-27 06:00:00,1090.01,6,Completed,DL09220,D0196,7.24,10,56.8,143.93,6,0,0,0,0,1,0
O09221,C00486,R0087,2025-01-19 07:00:00,1458.7,3,Completed,DL09221,D0127,10.55,27,82.9,197.97,7,6,1,0,1,0,0
O09222,C00992,R0071,2025-02-15 18:00:00,1157.53,3,Completed,DL09222,D0209,13.58,28,87.4,38.02,18,5,1,0,1,0,0
O09223,C01461,R0017,2025-01-13 01:00:00,1642.0,3,Completed,DL09223,D0227,2.41,34,67.1,104.07,1,0,0,0,1,0,0
O09224,C01840,R0092,2025-01-09 15:00:00,1705.05,2,Completed,DL09224,D0382,5.46,10,45.1,99.47,15,3,0,0,1,0,0
O09225,C00543,R0047,2025-01-12 07:00:00,542.3,3,Completed,DL09225,D0215,6.15,41,84.1,70.49,7,6,1,0,1,0,0
O09226,C00293,R0094,2025-01-18 06:00:00,973.52,1,Completed,DL09226,D0221,11.84,41,101.6,100.61,6,5,1,0,1,0,0
O09227,C01644,R0069,2025-01-16 23:00:00,1306.21,1,Completed,DL09227,D0441,5.14,19,44.4,93.98,23,3,0,1,0,0,0
O09228,C01308,R0024,2025-02-23 12:00:00,1959.04,5,Completed,DL09228,D0450,6.47,40,87.2,129.77,12,6,1,0,0,0,0
O09229,C00671,R0071,2025-02-07 02:00:00,1397.11,5,Completed,DL09229,D0366,6.31,30,63.5,30.27,2,4,0,1,0,1,0
O09230,C00838,R0034,2025-03-11 06:00:00,1805.51,2,Completed,DL09230,D0252,13.77,10,82.7,244.24,6,1,0,0,0,0,0
O09231,C01038,R0050,2025-02-13 09:00:00,1707.61,4,Completed,DL09231,D0198,1.05,33,91.0,210.98,9,3,0,0,0,0,1
O09232,C00634,R0042,2025-02-24 23:00:00,1205.92,5,Completed,DL09232,D0247,2.97,42,84.3,95.2,23,0,0,0,1,0,1
O09233,C01751,R0033,2025-02-25 23:00:00,1797.95,5,Completed,DL09233,D0050,14.0,35,98.6,45.57,23,1,0,0,1,0,0
O09234,C00272,R0027,2025-03-07 17:00:00,817.1,5,Completed,DL09234,D0024,9.54,32,78.2,111.14,17,4,0,1,0,0,1
O09235,C01049,R0078,2025-03-13 12:00:00,820.64,6,Cancelled,DL09235,D0066,2.27,28,41.0,47.51,12,3,0,1,0,0,0
O09236,C01959,R0059,2025-03-20 12:00:00,1583.83,5,Completed,DL09236,D0396,7.64,27,94.5,105.5,12,3,0,0,1,0,1
O09237,C00322,R0019,2025-03-11 23:00:00,355.63,3,Completed,DL09237,D0122,14.12,42,111.7,48.34,23,1,0,1,0,0,1
O09238,C00806,R0076,2025-02-09 07:00:00,681.07,5,Completed,DL09238,D0389,11.58,20,87.6,63.78,7,6,1,0,1,0,1
O09239,C01705,R0003,2025-02-07 04:00:00,1256.29,6,Cancelled,DL09239,D0490,4.58,20,67.2,102.28,4,4,0,0,0,0,0
O09240,C01127,R0071,2025-01-03 12:00:00,898.12,2,Completed,DL09240,D0079,7.08,41,103.8,70.32,12,4,0,0,0,1,0
O09241,C01890,R0099,2025-02-21 08:00:00,1887.38,6,Completed,DL09241,D0205,7.87,44,75.6,169.0,8,4,0,1,0,1,0
O09242,C00883,R0025,2025-01-07 21:00:00,1921.16,3,Completed,DL09242,D0010,11.71,38,104.3,71.28,21,1,0,0,0,0,0
O09243,C01064,R0015,2025-03-21 09:00:00,1054.9,6,Completed,DL09243,D0022,11.9,12,69.0,57.63,9,4,0,1,0,0,1
O09244,C00235,R0083,2025-02-25 03:00:00,1124.22,3,Completed,DL09244,D0221,5.11,28,76.6,25.35,3,1,0,0,1,0,1
O09245,C00832,R0060,2025-01-28 06:00:00,1476.79,2,Completed,DL09245,D0241,11.17,13,84.7,205.97,6,1,0,0,1,0,1
O09246,C01113,R0083,2025-01-15 14:00:00,968.8,4,Completed,DL09246,D0365,14.63,44,98.5,132.01,14,2,0,0,1,0,0
O09247,C01124,R0023,2025-03-07 05:00:00,461.19,5,Completed,DL09247,D0391,2.02,44,71.3,46.42,5,4,0,0,1,0,0
O09248,C00144,R0011,2025-02-08 19:00:00,1519.24,1,Completed,DL09248,D0086,12.41,20,75.2,110.01,19,5,1,1,0,0,0
O09249,C01106,R0059,2025-03-21 08:00:00,1501.79,4,Cancelled,DL09249,D0004,9.31,28,78.5,144.68,8,4,0,0,1,1,0
O09250,C00589,R0085,2025-02-16 09:00:00,565.46,5,Completed,DL09250,D0066,6.33,34,58.8,43.49,9,6,1,0,1,0,0
O09251,C01595,R0034,2025-03-24 21:00:00,1682.54,1,Completed,DL09251,D0342,12.06,29,85.8,222.67,21,0,0,0,1,0,0
O09252,C00229,R0007,2025-02-27 17:00:00,1265.93,3,Completed,DL09252,D0185,5.56,30,72.9,119.96,17,3,0,0,1,0,0
O09253,C01627,R0044,2025-02-16 12:00:00,548.97,6,Cancelled,DL09253,D0088,5.69,20,64.7,66.62,12,6,1,0,0,0,0
O09254,C01890,R0091,2025-01-06 13:00:00,1338.87,3,Completed,DL09254,D0282,8.01,25,56.6,51.42,13,0,0,1,0,0,0
O09255,C01419,R0064,2025-02-21 03:00:00,543.86,3,Completed,DL09255,D0022,7.41,35,65.0,76.37,3,4,0,1,0,1,0
O09256,C01537,R0023,2025-03-19 23:00:00,603.94,5,Cancelled,DL09256,D0453,2.86,19,57.6,21.03,23,2,0,0,0,0,0
O09257,C01805,R0058,2025-02-12 09:00:00,1711.22,2,Completed,DL09257,D0202,1.35,16,41.9,201.52,9,2,0,0,1,0,0
O09258,C01822,R0020,2025-03-20 09:00:00,1866.03,3,Completed,DL09258,D0062,9.86,14,75.0,142.1,9,3,0,0,0,0,0
O09259,C01221,R0027,2025-01-19 05:00:00,588.08,3,Completed,DL09259,D0275,5.69,10,61.0,63.15,5,6,1,0,0,1,0
O09260,C00274,R0060,2025-01-29 07:00:00,1863.3,3,Completed,DL09260,D0169,8.33,39,93.0,252.09,7,2,0,0,1,0,1
O09261,C00590,R0008,2025-02-21 23:00:00,553.72,6,Completed,DL09261,D0022,3.88,33,63.2,46.86,23,4,0,0,1,0,0
O09262,C00653,R0067,2025-02-19 15:00:00,322.81,5,Completed,DL09262,D0027,8.95,29,86.7,45.69,15,2,0,0,0,0,0
O09263,C01824,R0002,2025-02-17 02:00:00,210.63,1,Completed,DL09263,D0130,5.63,36,103.7,10.77,2,0,0,0,0,0,1
O09264,C00583,R0022,2025-02-28 11:00:00,560.02,4,Completed,DL09264,D0277,9.55,24,73.6,75.65,11,4,0,1,0,0,0
O09265,C00968,R0070,2025-03-28 07:00:00,831.97,3,Completed,DL09265,D0089,10.48,34,76.4,61.59,7,4,0,0,1,0,0
O09266,C01586,R0036,2025-03-05 22:00:00,1862.34,4,Completed,DL09266,D0022,1.04,16,53.6,154.97,22,2,0,0,0,1,0
O09267,C01991,R0024,2025-02-25 10:00:00,560.1,2,Completed,DL09267,D0393,7.04,42,74.7,42.57,10,1,0,1,0,0,0
O09268,C00372,R0012,2025-02-08 22:00:00,794.38,2,Completed,DL09268,D0159,11.16,20,72.1,34.39,22,5,1,0,1,0,0
O09269,C01905,R0081,2025-02-27 13:00:00,1494.9,2,Completed,DL09269,D0173,11.36,22,85.4,163.35,13,3,0,0,1,0,1
O09270,C01104,R0022,2025-01-16 09:00:00,673.94,3,Cancelled,DL09270,D0001,6.33,13,54.0,60.59,9,3,0,0,1,0,0
O09271,C01259,R0083,2025-02-11 12:00:00,1400.3,4,Completed,DL09271,D0015,12.49,39,97.7,175.07,12,1,0,1,0,0,0
O09272,C01311,R0073,2025-03-08 20:00:00,920.95,1,Completed,DL09272,D0158,10.1,44,82.6,128.13,20,5,1,1,0,0,0
O09273,C00819,R0076,2025-02-19 00:00:00,473.25,5,Completed,DL09273,D0269,14.85,30,83.4,25.01,0,2,0,1,0,0,0
O09274,C01691,R0096,2025-01-16 15:00:00,1494.71,4,Completed,DL09274,D0078,8.18,12,56.8,170.07,15,3,0,0,1,0,0
O09275,C00572,R0095,2025-03-22 23:00:00,151.37,5,Completed,DL09275,D0491,6.26,15,47.9,8.35,23,5,1,1,0,0,0
O09276,C00545,R0081,2025-02-09 21:00:00,655.44,4,Completed,DL09276,D0034,13.87,12,89.5,72.74,21,6,1,0,1,0,1
O09277,C01461,R0023,2025-02-03 18:00:00,776.74,3,Completed,DL09277,D0153,6.65,25,65.0,48.69,18,0,0,1,0,1,0
O09278,C00127,R0074,2025-02-04 10:00:00,970.61,1,Completed,DL09278,D0441,9.97,20,79.7,123.38,10,1,0,0,1,0,0
O09279,C00733,R0063,2025-03-18 21:00:00,1391.75,3,Completed,DL09279,D0033,12.56,17,65.4,172.88,21,1,0,1,0,0,0
O09280,C01736,R0030,2025-03-05 21:00:00,972.87,2,Completed,DL09280,D0235,7.45,35,95.5,44.81,21,2,0,0,0,0,0
O09281,C00417,R0019,2025-01-14 22:00:00,1229.22,1,Completed,DL09281,D0085,7.19,19,66.9,172.33,22,1,0,0,0,0,0
O09282,C00638,R0026,2025-01-18 01:00:00,1231.98,6,Completed,DL09282,D0118,5.04,42,69.8,94.21,1,5,1,1,0,0,0
O09283,C00041,R0090,2025-01-03 05:00:00,809.22,6,Completed,DL09283,D0224,14.47,43,110.8,65.61,5,4,0,0,1,1,0
O09284,C00787,R0011,2025-01-30 04:00:00,1874.55,4,Completed,DL09284,D0016,14.22,38,114.6,101.26,4,3,0,0,0,0,0
O09285,C01493,R0020,2025-03-15 05:00:00,1916.12,3,Completed,DL09285,D0069,7.52,28,102.6,125.35,5,5,1,0,0,0,1
O09286,C00297,R0056,2025-02-15 18:00:00,1205.52,5,Completed,DL09286,D0155,5.58,34,72.4,99.06,18,5,1,0,1,1,0
O09287,C01621,R0045,2025-02-10 14:00:00,236.21,3,Completed,DL09287,D0410,2.79,31,52.0,9.67,14,0,0,0,1,0,0
O09288,C01625,R0068,2025-01-17 08:00:00,1033.14,3,Completed,DL09288,D0446,7.69,36,76.6,98.29,8,4,0,1,0,1,0
O09289,C00042,R0047,2025-01-24 01:00:00,450.4,4,Cancelled,DL09289,D0019,13.52,24,98.6,42.09,1,4,0,0,0,0,0
O09290,C00632,R0076,2025-03-30 16:00:00,1018.11,4,Completed,DL09290,D0278,13.17,36,98.7,88.08,16,6,1,0,0,0,0
O09291,C01303,R0089,2025-02-04 09:00:00,458.12,2,Completed,DL09291,D0185,2.63,26,41.8,27.21,9,1,0,1,0,1,0
O09292,C01483,R0058,2025-01-31 23:00:00,1437.32,1,Cancelled,DL09292,D0458,7.8,10,44.6,38.33,23,4,0,0,1,0,0
O09293,C00033,R0010,2025-03-03 06:00:00,252.82,3,Cancelled,DL09293,D0500,12.42,16,73.4,32.87,6,0,0,1,0,1,0
O09294,C01300,R0022,2025-01-06 18:00:00,1911.28,5,Completed,DL09294,D0463,12.69,28,108.8,150.88,18,0,0,0,1,0,1
O09295,C00665,R0071,2025-03-18 21:00:00,471.21,6,Completed,DL09295,D0226,14.08,26,99.2,52.85,21,1,0,1,0,0,1
O09296,C01114,R0024,2025-01-23 13:00:00,1355.25,6,Completed,DL09296,D0094,3.84,16,31.5,40.59,13,3,0,1,0,0,0
O09297,C00616,R0066,2025-03-19 08:00:00,1842.23,4,Cancelled,DL09297,D0291,6.81,41,85.9,72.35,8,2,0,0,1,1,0
O09298,C00948,R0096,2025-02-25 17:00:00,570.98,4,Completed,DL09298,D0142,14.36,34,126.0,68.68,17,1,0,0,0,0,1
O09299,C01548,R0085,2025-03-13 16:00:00,1875.16,2,Completed,DL09299,D0343,4.79,34,73.6,201.33,16,3,0,1,0,1,0
O09300,C00160,R0061,2025-01-04 00:00:00,838.48,1,Completed,DL09300,D0369,5.69,26,72.6,93.33,0,5,1,0,0,0,0
O09301,C01953,R0007,2025-01-19 02:00:00,1925.01,6,Cancelled,DL09301,D0135,4.16,20,51.7,44.69,2,6,1,1,0,0,1
O09302,C00458,R0072,2025-03-17 06:00:00,1945.59,2,Completed,DL09302,D0110,8.54,29,67.8,135.48,6,0,0,0,1,0,0
O09303,C01732,R0038,2025-03-27 05:00:00,457.35,4,Completed,DL09303,D0218,8.42,15,61.8,27.78,5,3,0,0,0,0,0
O09304,C00399,R0021,2025-01-20 00:00:00,1679.07,5,Completed,DL09304,D0093,12.44,12,68.5,208.22,0,0,0,1,0,1,0
O09305,C01843,R0008,2025-03-28 13:00:00,467.5,2,Completed,DL09305,D0266,6.78,36,71.3,33.1,13,4,0,1,0,0,0
O09306,C01798,R0089,2025-03-10 16:00:00,530.24,3,Completed,DL09306,D0048,4.5,12,42.4,11.1,16,0,0,0,1,0,0
O09307,C01115,R0028,2025-01-14 22:00:00,259.84,4,Completed,DL09307,D0350,12.63,19,82.1,18.93,22,1,0,0,1,0,0
O09308,C01733,R0092,2025-01-28 11:00:00,397.42,4,Completed,DL09308,D0046,10.09,19,73.7,22.62,11,1,0,0,0,0,0
O09309,C00581,R0054,2025-01-24 16:00:00,1301.22,2,Cancelled,DL09309,D0110,3.19,40,74.4,155.33,16,4,0,0,1,0,0
O09310,C01490,R0031,2025-01-08 08:00:00,953.58,5,Completed,DL09310,D0087,8.98,15,64.7,103.11,8,2,0,0,0,0,0
O09311,C00220,R0100,2025-02-02 08:00:00,1602.79,2,Completed,DL09311,D0202,7.44,33,77.0,177.62,8,6,1,0,1,0,0
O09312,C01443,R0089,2025-02-22 12:00:00,730.79,5,Completed,DL09312,D0239,12.84,24,91.1,95.93,12,5,1,0,1,0,0
O09313,C00379,R0041,2025-02-24 05:00:00,1940.39,4,Completed,DL09313,D0282,9.42,24,66.9,279.97,5,0,0,0,1,0,0
O09314,C01750,R0037,2025-01-04 04:00:00,194.76,2,Completed,DL09314,D0246,12.08,12,70.6,28.75,4,5,1,0,1,0,0
O09315,C00930,R0038,2025-02-08 20:00:00,219.58,1,Completed,DL09315,D0402,7.49,43,91.5,32.41,20,5,1,0,1,0,0
O09316,C01471,R0051,2025-01-27 11:00:00,1432.61,6,Completed,DL09316,D0449,14.73,28,109.5,191.49,11,0,0,0,0,1,0
O09317,C00964,R0076,2025-03-11 21:00:00,1786.32,2,Completed,DL09317,D0003,12.2,39,88.4,172.96,21,1,0,1,0,1,0
O09318,C01170,R0037,2025-02-19 14:00:00,1611.45,2,Completed,DL09318,D0105,9.38,43,87.6,84.27,14,2,0,0,1,0,0
O09319,C00233,R0031,2025-02-28 20:00:00,1030.65,1,Completed,DL09319,D0074,12.38,30,80.0,22.08,20,4,0,1,0,0,0
O09320,C01395,R0062,2025-01-01 11:00:00,612.32,1,Completed,DL09320,D0029,5.48,12,69.3,40.29,11,2,0,0,1,0,1
O09321,C00922,R0018,2025-02-04 14:00:00,125.56,3,Completed,DL09321,D0389,14.68,42,113.0,15.96,14,1,0,0,0,0,0
O09322,C00234,R0090,2025-03-02 09:00:00,1067.96,1,Completed,DL09322,D0325,6.81,26,77.3,119.31,9,6,1,0,1,0,1
O09323,C00726,R0006,2025-01-19 16:00:00,1003.71,5,Completed,DL09323,D0143,6.19,43,90.4,38.41,16,6,1,0,0,0,0
O09324,C00367,R0009,2025-03-16 13:00:00,754.07,6,Completed,DL09324,D0090,12.03,43,113.0,15.15,13,6,1,0,0,0,0
O09325,C00481,R0011,2025-01-18 18:00:00,1198.34,6,Cancelled,DL09325,D0282,9.83,28,68.8,64.93,18,5,1,1,0,0,0
O09326,C01597,R0095,2025-02-08 03:00:00,1484.75,3,Completed,DL09326,D0036,11.76,10,51.9,178.2,3,5,1,1,0,0,0
