customer_id,total_orders,total_spending,average_order_value,average_items,weekend_orders,late_night_orders,active_days,ordering_frequency,average_rating_given,customer_cluster,dbscan_cluster
C00756,5.0,6507.34,1301.468,3.6,2.0,0.0,76.0,0.06578947368421052,2.5,2,0
C00757,6.0,8979.31,1496.5516666666665,3.8333333333333335,5.0,2.0,77.0,0.07792207792207792,4.2,1,0
C00758,7.0,7178.36,1025.48,5.0,1.0,3.0,67.0,0.1044776119402985,2.6,1,0
C00759,6.0,7936.030000000001,1322.6716666666669,2.6666666666666665,1.0,2.0,61.0,0.09836065573770492,3.8,1,0
C00760,6.0,7603.79,1267.2983333333334,3.8333333333333335,2.0,1.0,80.0,0.075,5.0,1,0
C00761,6.0,5627.04,937.84,3.8333333333333335,1.0,4.0,31.0,0.1935483870967742,2.3333333333333335,1,0
C00762,8.0,7766.37,970.79625,3.75,4.0,1.0,88.0,0.09090909090909091,5.0,1,0
C00763,6.0,9161.68,1526.9466666666667,4.166666666666667,2.0,1.0,67.0,0.08955223880597014,2.4,1,0
C00764,9.0,10549.78,1172.197777777778,3.0,2.0,2.0,82.0,0.10975609756097561,2.857142857142857,1,0
C00765,5.0,3191.74,638.348,3.6,2.0,1.0,53.0,0.09433962264150944,3.6666666666666665,2,0
C00766,3.0,3606.93,1202.31,5.333333333333333,1.0,1.0,56.0,0.05357142857142857,5.0,2,0
C00767,4.0,4808.51,1202.1275,3.5,1.0,2.0,45.0,0.08888888888888889,3.75,2,0
C00768,4.0,4197.03,1049.2575,3.25,2.0,0.0,34.0,0.11764705882352941,3.0,2,0
C00769,5.0,6707.79,1341.558,3.6,1.0,1.0,56.0,0.08928571428571429,4.666666666666667,2,0
C00770,6.0,6387.69,1064.615,4.0,3.0,2.0,74.0,0.08108108108108109,4.0,1,0
C00771,8.0,9303.91,1162.98875,3.375,0.0,2.0,73.0,0.1095890410958904,4.666666666666667,1,0
C00772,1.0,1117.01,1117.01,1.0,0.0,0.0,1.0,1.0,4.0,0,1
C00773,6.0,5122.68,853.7800000000001,5.0,1.0,2.0,88.0,0.06818181818181818,2.75,2,0
C00774,6.0,3383.96,563.9933333333333,3.0,0.0,1.0,49.0,0.12244897959183673,3.25,2,0
C00775,8.0,9806.03,1225.75375,3.875,2.0,4.0,69.0,0.11594202898550725,2.25,1,0
C00776,6.0,6493.219999999999,1082.2033333333331,2.5,3.0,1.0,52.0,0.11538461538461539,3.2,1,0
C00777,3.0,2820.52,940.1733333333333,3.3333333333333335,0.0,0.0,58.0,0.05172413793103448,4.0,2,0
C00778,4.0,5750.610000000001,1437.6525000000001,3.0,2.0,1.0,68.0,0.058823529411764705,4.0,2,0
C00779,2.0,3847.5,1923.75,3.5,0.0,0.0,49.0,0.04081632653061224,5.0,2,0
C00780,5.0,6881.28,1376.2559999999999,2.4,1.0,2.0,81.0,0.06172839506172839,3.75,1,0
C00781,4.0,2688.21,672.0525,4.5,0.0,0.0,44.0,0.09090909090909091,4.666666666666667,2,0
C00782,4.0,4036.41,1009.1025,3.5,1.0,2.0,39.0,0.10256410256410256,3.0,2,0
C00783,7.0,9193.39,1313.3414285714284,2.5714285714285716,1.0,2.0,81.0,0.08641975308641975,3.5,1,0
C00784,4.0,2169.73,542.4325,3.0,3.0,0.0,53.0,0.07547169811320754,4.0,2,0
C00785,3.0,4894.54,1631.5133333333333,5.333333333333333,0.0,0.0,45.0,0.06666666666666667,3.0,2,0
C00786,8.0,6967.969999999999,870.9962499999999,3.5,2.0,3.0,86.0,0.09302325581395349,1.75,1,0
C00787,8.0,8077.93,1009.74125,2.75,1.0,1.0,54.0,0.14814814814814814,2.75,1,0
C00788,3.0,3187.21,1062.4033333333334,4.0,2.0,1.0,60.0,0.05,2.6666666666666665,2,0
C00789,3.0,1684.89,561.63,2.3333333333333335,0.0,0.0,9.0,0.3333333333333333,4.666666666666667,2,0
C00790,5.0,6810.08,1362.016,3.2,2.0,3.0,86.0,0.05813953488372093,3.6666666666666665,1,0
C00791,3.0,2938.67,979.5566666666667,5.0,1.0,1.0,72.0,0.041666666666666664,3.0,2,0
C00792,10.0,10267.039999999999,1026.704,3.8,4.0,3.0,68.0,0.14705882352941177,3.4444444444444446,1,0
C00793,5.0,3835.29,767.058,4.6,1.0,1.0,66.0,0.07575757575757576,4.666666666666667,2,0
C00794,10.0,9610.12,961.0120000000001,3.4,3.0,4.0,54.0,0.18518518518518517,3.4285714285714284,1,0
C00795,4.0,3524.8599999999997,881.2149999999999,3.25,2.0,3.0,85.0,0.047058823529411764,3.5848081591677903,2,0
C00796,2.0,1262.6399999999999,631.3199999999999,3.5,0.0,0.0,4.0,0.5,3.5,2,0
C00797,7.0,7484.3,1069.1857142857143,4.428571428571429,1.0,0.0,21.0,0.3333333333333333,4.0,1,0
C00798,5.0,4147.34,829.4680000000001,2.4,2.0,1.0,79.0,0.06329113924050633,4.0,2,0
C00799,8.0,6744.43,843.05375,3.375,3.0,3.0,53.0,0.1509433962264151,3.4285714285714284,1,0
C00800,2.0,2418.62,1209.31,3.0,1.0,0.0,51.0,0.0392156862745098,4.0,2,0
C00801,6.0,5576.73,929.4549999999999,3.5,2.0,1.0,53.0,0.11320754716981132,2.4,2,0
C00802,6.0,5809.38,968.23,3.1666666666666665,1.0,3.0,59.0,0.1016949152542373,4.0,1,0
C00803,3.0,3359.89,1119.9633333333334,2.3333333333333335,0.0,0.0,17.0,0.17647058823529413,3.3333333333333335,2,0
C00804,3.0,3727.56,1242.52,4.666666666666667,0.0,1.0,24.0,0.125,5.0,2,0
C00805,4.0,2211.56,552.89,3.75,2.0,1.0,10.0,0.4,3.75,2,0
C00806,10.0,9963.91,996.391,3.0,2.0,2.0,79.0,0.12658227848101267,3.75,1,0
C00807,5.0,4864.33,972.866,4.2,1.0,0.0,70.0,0.07142857142857142,4.25,2,0
C00808,1.0,1180.45,1180.45,6.0,0.0,0.0,1.0,1.0,1.0,0,-1
C00809,4.0,5187.1,1296.775,2.75,0.0,2.0,36.0,0.1111111111111111,3.3333333333333335,2,0
C00810,7.0,9249.449999999999,1321.35,3.142857142857143,3.0,1.0,77.0,0.09090909090909091,4.25,1,0
C00811,5.0,6332.99,1266.598,3.4,0.0,1.0,85.0,0.058823529411764705,3.0,2,0
C00812,3.0,1304.74,434.91333333333336,3.6666666666666665,1.0,1.0,76.0,0.039473684210526314,3.3333333333333335,2,0
C00813,4.0,5055.11,1263.7775,3.0,0.0,0.0,70.0,0.05714285714285714,3.0,2,0
C00814,11.0,12484.8,1134.9818181818182,4.2727272727272725,7.0,5.0,77.0,0.14285714285714285,3.5,1,-1
C00815,3.0,3988.4300000000003,1329.4766666666667,4.0,1.0,1.0,28.0,0.10714285714285714,4.0,2,0
C00816,6.0,6815.860000000001,1135.9766666666667,2.3333333333333335,2.0,3.0,27.0,0.2222222222222222,4.2,1,0
C00817,1.0,1004.51,1004.51,5.0,0.0,1.0,1.0,1.0,4.0,0,1
C00818,8.0,7123.82,890.4775,3.75,3.0,3.0,67.0,0.11940298507462686,3.5714285714285716,1,0
C00819,8.0,7302.5,912.8125,3.375,2.0,2.0,59.0,0.13559322033898305,3.0,1,0
C00820,6.0,8850.21,1475.0349999999999,2.6666666666666665,0.0,2.0,59.0,0.1016949152542373,2.5,1,0
C00821,3.0,3732.8,1244.2666666666667,1.6666666666666667,1.0,0.0,65.0,0.046153846153846156,4.0,2,0
C00822,5.0,5207.14,1041.428,4.2,2.0,0.0,59.0,0.0847457627118644,3.3333333333333335,2,0
C00823,4.0,5037.5,1259.375,4.5,0.0,0.0,82.0,0.04878048780487805,5.0,2,0
C00824,8.0,10967.17,1370.89625,3.375,4.0,2.0,80.0,0.1,2.857142857142857,1,0
C00825,6.0,5765.27,960.8783333333334,3.0,1.0,1.0,60.0,0.1,3.25,2,0
C00826,7.0,8678.14,1239.7342857142855,4.428571428571429,3.0,1.0,79.0,0.08860759493670886,4.0,1,0
C00827,6.0,6920.83,1153.4716666666666,3.8333333333333335,2.0,1.0,63.0,0.09523809523809523,3.5,1,0
C00828,6.0,6950.610000000001,1158.4350000000002,3.0,0.0,3.0,58.0,0.10344827586206896,4.0,1,0
C00829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5848081591677903,2,-1
C00830,9.0,11661.59,1295.7322222222222,3.2222222222222223,4.0,1.0,53.0,0.16981132075471697,4.5,1,0
C00831,1.0,1324.29,1324.29,2.0,0.0,0.0,1.0,1.0,3.0,0,1
C00832,7.0,7227.0,1032.4285714285713,3.2857142857142856,0.0,2.0,40.0,0.175,4.333333333333333,1,0
C00833,5.0,4142.58,828.516,3.0,2.0,3.0,66.0,0.07575757575757576,3.25,1,0
C00834,4.0,5324.67,1331.1675,3.25,0.0,3.0,21.0,0.19047619047619047,3.75,2,0
C00835,8.0,7674.3099999999995,959.2887499999999,3.0,3.0,2.0,62.0,0.12903225806451613,3.1666666666666665,1,0
C00836,5.0,4368.48,873.6959999999999,2.6,0.0,2.0,50.0,0.1,3.5,2,0
C00837,7.0,8064.719999999999,1152.1028571428571,3.5714285714285716,1.0,2.0,56.0,0.125,4.0,1,0
C00838,5.0,4841.16,968.232,3.8,0.0,0.0,56.0,0.08928571428571429,5.0,2,0
C00839,8.0,8984.49,1123.06125,3.75,3.0,2.0,77.0,0.1038961038961039,2.8333333333333335,1,0
C00840,5.0,5785.75,1157.15,2.2,3.0,1.0,72.0,0.06944444444444445,4.0,1,0
C00841,2.0,1773.4499999999998,886.7249999999999,4.0,1.0,0.0,26.0,0.07692307692307693,4.5,2,0
C00842,6.0,6902.52,1150.42,3.6666666666666665,2.0,1.0,53.0,0.11320754716981132,3.8,1,0
C00843,6.0,6587.42,1097.9033333333334,4.833333333333333,4.0,0.0,63.0,0.09523809523809523,3.75,1,0
C00844,6.0,4576.35,762.725,2.6666666666666665,2.0,2.0,57.0,0.10526315789473684,4.2,1,0
C00845,5.0,6173.2,1234.6399999999999,4.0,1.0,0.0,57.0,0.08771929824561403,3.5,2,0
C00846,6.0,6163.27,1027.2116666666668,2.1666666666666665,2.0,3.0,84.0,0.07142857142857142,4.25,1,0
C00847,11.0,9583.14,871.1945454545454,3.1818181818181817,2.0,4.0,83.0,0.13253012048192772,3.4444444444444446,1,0
C00848,4.0,4440.33,1110.0825,4.75,3.0,1.0,38.0,0.10526315789473684,3.0,2,0
C00849,7.0,7327.26,1046.7514285714285,3.142857142857143,2.0,5.0,79.0,0.08860759493670886,2.2,1,0
C00850,7.0,6335.26,905.0371428571428,4.0,2.0,0.0,75.0,0.09333333333333334,4.25,1,0
C00851,6.0,5081.15,846.8583333333332,2.8333333333333335,4.0,2.0,66.0,0.09090909090909091,2.6666666666666665,1,0
C00852,5.0,7597.98,1519.596,2.0,2.0,3.0,59.0,0.0847457627118644,3.3333333333333335,1,0
C00853,4.0,5601.48,1400.37,4.25,1.0,1.0,53.0,0.07547169811320754,3.75,2,0
C00854,3.0,3148.81,1049.6033333333332,4.333333333333333,1.0,0.0,62.0,0.04838709677419355,4.5,2,0
C00855,9.0,7438.62,826.5133333333333,5.111111111111111,2.0,3.0,77.0,0.11688311688311688,3.4,1,0
C00856,5.0,4784.44,956.8879999999999,3.2,1.0,2.0,80.0,0.0625,3.2,2,0
C00857,2.0,1153.6799999999998,576.8399999999999,4.0,0.0,0.0,5.0,0.4,4.5,2,0
C00858,3.0,4061.04,1353.68,3.6666666666666665,0.0,0.0,21.0,0.14285714285714285,3.0,2,0
C00859,8.0,9732.460000000001,1216.5575000000001,3.875,2.0,0.0,69.0,0.11594202898550725,3.6666666666666665,1,0
C00860,3.0,1279.71,426.57,4.333333333333333,0.0,1.0,20.0,0.15,1.0,2,0
C00861,4.0,3077.91,769.4775,3.75,2.0,1.0,59.0,0.06779661016949153,3.75,2,0
C00862,6.0,6032.43,1005.4050000000001,3.6666666666666665,3.0,3.0,74.0,0.08108108108108109,4.5,1,0
C00863,4.0,6057.95,1514.4875,3.25,1.0,1.0,71.0,0.056338028169014086,4.5,2,0
C00864,8.0,10408.84,1301.105,2.875,3.0,3.0,75.0,0.10666666666666667,3.5,1,0
C00865,7.0,8163.54,1166.22,4.428571428571429,1.0,1.0,74.0,0.0945945945945946,2.6666666666666665,1,0
C00866,2.0,2358.04,1179.02,5.0,1.0,0.0,68.0,0.029411764705882353,3.0,2,0
C00867,2.0,2730.3199999999997,1365.1599999999999,3.5,1.0,1.0,12.0,0.16666666666666666,3.0,2,0
C00868,8.0,8240.43,1030.05375,3.25,2.0,1.0,71.0,0.11267605633802817,4.0,1,0
C00869,9.0,9474.32,1052.7022222222222,2.4444444444444446,2.0,2.0,58.0,0.15517241379310345,3.875,1,0
C00870,5.0,5508.83,1101.766,2.6,2.0,0.0,70.0,0.07142857142857142,4.4,2,0
C00871,7.0,8375.29,1196.47,2.7142857142857144,2.0,3.0,69.0,0.10144927536231885,3.75,1,0
C00872,6.0,6220.34,1036.7233333333334,3.3333333333333335,3.0,0.0,73.0,0.0821917808219178,3.0,1,0
C00873,2.0,2699.78,1349.89,3.0,0.0,0.0,1.0,2.0,2.5,0,-1
C00874,4.0,3243.34,810.835,3.75,1.0,1.0,45.0,0.08888888888888889,3.25,2,0
C00875,6.0,5336.13,889.355,4.833333333333333,2.0,4.0,47.0,0.1276595744680851,4.0,1,0
C00876,6.0,6895.7300000000005,1149.2883333333334,2.8333333333333335,3.0,2.0,69.0,0.08695652173913043,3.75,1,0
C00877,4.0,3710.1399999999994,927.5349999999999,4.25,1.0,0.0,67.0,0.05970149253731343,3.6666666666666665,2,0
C00878,6.0,6895.67,1149.2783333333334,3.0,1.0,3.0,71.0,0.08450704225352113,4.0,1,0
C00879,4.0,3916.81,979.2025,3.75,2.0,0.0,27.0,0.14814814814814814,2.0,2,0
C00880,4.0,6429.86,1607.465,4.25,2.0,1.0,60.0,0.06666666666666667,3.25,2,0
C00881,4.0,4593.66,1148.415,4.0,0.0,2.0,85.0,0.047058823529411764,2.25,2,0
C00882,2.0,3195.7799999999997,1597.8899999999999,1.5,0.0,0.0,19.0,0.10526315789473684,3.5,2,0
C00883,2.0,3421.8500000000004,1710.9250000000002,3.5,1.0,0.0,61.0,0.03278688524590164,5.0,2,0
C00884,4.0,1770.2,442.55,3.5,1.0,1.0,44.0,0.09090909090909091,4.0,2,0
C00885,5.0,6579.34,1315.868,3.6,4.0,0.0,72.0,0.06944444444444445,3.0,1,0
C00886,4.0,4336.9,1084.225,2.75,0.0,1.0,46.0,0.08695652173913043,2.0,2,0
C00887,2.0,3779.95,1889.975,3.5,2.0,1.0,7.0,0.2857142857142857,3.0,2,0
C00888,4.0,5205.75,1301.4375,3.25,1.0,0.0,42.0,0.09523809523809523,3.5,2,0
C00889,3.0,2799.24,933.0799999999999,2.6666666666666665,0.0,0.0,10.0,0.3,4.0,2,0
C00890,3.0,4239.66,1413.22,3.0,0.0,1.0,42.0,0.07142857142857142,2.6666666666666665,2,0
C00891,6.0,6825.5,1137.5833333333333,3.8333333333333335,1.0,1.0,69.0,0.08695652173913043,3.2,1,0
C00892,3.0,3022.83,1007.61,3.0,0.0,1.0,23.0,0.13043478260869565,2.6666666666666665,2,0
C00893,6.0,7277.85,1212.9750000000001,2.6666666666666665,1.0,2.0,82.0,0.07317073170731707,4.0,1,0
C00894,5.0,6014.639999999999,1202.9279999999999,3.2,2.0,1.0,34.0,0.14705882352941177,3.0,2,0
C00895,5.0,5163.46,1032.692,3.6,2.0,0.0,83.0,0.060240963855421686,3.25,2,0
C00896,5.0,5252.92,1050.584,3.2,1.0,4.0,36.0,0.1388888888888889,4.2,1,0
C00897,10.0,12212.84,1221.284,4.0,6.0,1.0,66.0,0.15151515151515152,4.0,1,0
C00898,10.0,10342.19,1034.219,3.6,4.0,0.0,55.0,0.18181818181818182,3.3333333333333335,1,0
C00899,4.0,2593.37,648.3425,4.25,1.0,3.0,42.0,0.09523809523809523,4.25,2,0
C00900,4.0,4560.11,1140.0275,3.5,2.0,1.0,75.0,0.05333333333333334,4.333333333333333,2,0
C00901,7.0,6695.43,956.49,4.571428571428571,1.0,0.0,71.0,0.09859154929577464,4.5,2,0
C00902,3.0,1588.35,529.4499999999999,5.0,0.0,2.0,49.0,0.061224489795918366,3.5848081591677903,2,0
C00903,4.0,6903.42,1725.855,5.25,1.0,0.0,63.0,0.06349206349206349,2.5,2,0
C00904,8.0,7318.139999999999,914.7674999999999,2.875,1.0,2.0,77.0,0.1038961038961039,3.5,1,0
C00905,3.0,2927.77,975.9233333333333,3.6666666666666665,2.0,0.0,70.0,0.04285714285714286,3.0,2,0
C00906,6.0,6939.69,1156.615,2.8333333333333335,1.0,2.0,67.0,0.08955223880597014,3.5,1,0
C00907,3.0,3492.69,1164.23,2.3333333333333335,1.0,1.0,32.0,0.09375,4.0,2,0
C00908,2.0,1007.4300000000001,503.71500000000003,3.0,1.0,1.0,13.0,0.15384615384615385,5.0,2,0
C00909,4.0,4502.05,1125.5125,3.5,0.0,0.0,70.0,0.05714285714285714,5.0,2,0
C00910,7.0,8502.86,1214.6942857142858,4.142857142857143,3.0,1.0,80.0,0.0875,2.8333333333333335,1,0
C00911,4.0,3798.94,949.735,3.0,1.0,1.0,37.0,0.10810810810810811,4.0,2,0
C00912,5.0,8287.84,1657.568,3.4,0.0,0.0,49.0,0.10204081632653061,2.25,2,0
C00913,8.0,7640.23,955.02875,3.875,7.0,2.0,85.0,0.09411764705882353,3.8,1,0
C00914,5.0,2951.67,590.3340000000001,3.8,0.0,2.0,80.0,0.0625,4.333333333333333,2,0
C00915,6.0,5684.47,947.4116666666667,3.6666666666666665,0.0,2.0,65.0,0.09230769230769231,2.8,2,0
C00916,7.0,7242.28,1034.6114285714286,3.5714285714285716,1.0,2.0,67.0,0.1044776119402985,3.5,1,0
C00917,8.0,9520.2,1190.025,4.0,4.0,2.0,77.0,0.1038961038961039,4.285714285714286,1,0
C00918,4.0,2561.88,640.47,4.25,4.0,0.0,70.0,0.05714285714285714,2.5,2,0
C00919,2.0,2138.83,1069.415,2.0,1.0,0.0,24.0,0.08333333333333333,4.5,2,0
C00920,4.0,2918.9500000000003,729.7375000000001,2.75,2.0,2.0,64.0,0.0625,4.0,2,0
C00921,4.0,5003.16,1250.79,3.0,2.0,2.0,47.0,0.0851063829787234,2.25,2,0
C00922,4.0,2487.36,621.84,2.5,1.0,0.0,57.0,0.07017543859649122,4.0,2,0
C00923,7.0,6962.389999999999,994.6271428571428,3.2857142857142856,1.0,0.0,63.0,0.1111111111111111,3.3333333333333335,2,0
C00924,4.0,2378.67,594.6675,4.25,1.0,1.0,49.0,0.08163265306122448,4.5,2,0
C00925,11.0,14198.59,1290.780909090909,4.363636363636363,5.0,4.0,70.0,0.15714285714285714,4.0,1,0
C00926,5.0,3748.84,749.768,4.4,2.0,1.0,64.0,0.078125,3.75,2,0
C00927,5.0,5855.54,1171.108,3.8,1.0,1.0,72.0,0.06944444444444445,3.3333333333333335,2,0
C00928,5.0,8221.81,1644.3619999999999,3.4,1.0,3.0,61.0,0.08196721311475409,4.0,1,0
C00929,2.0,1446.6100000000001,723.3050000000001,2.0,0.0,0.0,12.0,0.16666666666666666,3.5,2,0
C00930,9.0,8182.05,909.1166666666667,2.6666666666666665,4.0,1.0,82.0,0.10975609756097561,3.6,1,0
C00931,5.0,7395.91,1479.182,4.2,0.0,0.0,47.0,0.10638297872340426,4.666666666666667,2,0
C00932,5.0,5070.0199999999995,1014.0039999999999,3.2,0.0,1.0,70.0,0.07142857142857142,3.6666666666666665,2,0
C00933,5.0,4787.5,957.5,3.6,2.0,2.0,61.0,0.08196721311475409,3.5,2,0
C00934,6.0,7045.29,1174.215,3.6666666666666665,3.0,1.0,61.0,0.09836065573770492,4.5,1,0
C00935,4.0,4644.67,1161.1675,3.5,3.0,1.0,43.0,0.09302325581395349,2.6666666666666665,2,0
C00936,5.0,4427.08,885.4159999999999,5.0,0.0,2.0,71.0,0.07042253521126761,3.5,2,0
C00937,2.0,2507.69,1253.845,2.5,0.0,0.0,10.0,0.2,4.5,2,0
C00938,5.0,5047.5,1009.5,2.2,1.0,1.0,62.0,0.08064516129032258,3.5848081591677903,2,0
C00939,7.0,7890.110000000001,1127.1585714285716,3.857142857142857,2.0,2.0,73.0,0.0958904109589041,3.6666666666666665,1,0
C00940,2.0,2990.85,1495.425,6.0,0.0,0.0,49.0,0.04081632653061224,3.5,2,0
C00941,3.0,4437.58,1479.1933333333334,4.666666666666667,0.0,1.0,17.0,0.17647058823529413,2.6666666666666665,2,0
C00942,7.0,8348.76,1192.68,3.142857142857143,3.0,0.0,73.0,0.0958904109589041,4.333333333333333,1,0
C00943,6.0,6080.76,1013.46,2.8333333333333335,2.0,2.0,57.0,0.10526315789473684,3.25,1,0
C00944,6.0,6914.74,1152.4566666666667,4.0,1.0,1.0,65.0,0.09230769230769231,4.0,1,0
C00945,5.0,5732.46,1146.492,3.0,1.0,1.0,42.0,0.11904761904761904,4.666666666666667,2,0
C00946,7.0,6196.32,885.1885714285714,3.5714285714285716,1.0,2.0,84.0,0.08333333333333333,4.5,1,0
C00947,2.0,3262.99,1631.495,2.5,0.0,0.0,1.0,2.0,3.0,0,-1
C00948,8.0,7248.54,906.0675,4.25,1.0,1.0,63.0,0.12698412698412698,4.0,1,0
C00949,9.0,9991.039999999999,1110.1155555555554,4.0,2.0,2.0,58.0,0.15517241379310345,2.6666666666666665,1,0
C00950,8.0,9460.19,1182.52375,3.5,4.0,2.0,61.0,0.13114754098360656,3.6666666666666665,1,0
C00951,4.0,2223.1,555.775,5.0,0.0,1.0,23.0,0.17391304347826086,3.0,2,0
C00952,4.0,5114.23,1278.5575,4.25,0.0,1.0,70.0,0.05714285714285714,4.25,2,0
C00953,1.0,892.55,892.55,4.0,1.0,0.0,1.0,1.0,3.0,0,1
C00954,10.0,9963.22,996.3219999999999,4.1,2.0,1.0,73.0,0.136986301369863,2.875,1,0
C00955,5.0,3929.44,785.888,1.2,1.0,2.0,47.0,0.10638297872340426,2.75,2,0
C00956,6.0,4712.110000000001,785.3516666666668,3.0,3.0,0.0,58.0,0.10344827586206896,4.0,2,0
C00957,4.0,5819.47,1454.8675,5.0,0.0,2.0,72.0,0.05555555555555555,3.0,2,0
C00958,5.0,6254.56,1250.912,3.8,0.0,1.0,38.0,0.13157894736842105,4.75,2,0
C00959,9.0,9125.33,1013.9255555555555,2.5555555555555554,3.0,3.0,75.0,0.12,3.4285714285714284,1,0
C00960,5.0,5354.92,1070.984,3.2,2.0,1.0,37.0,0.13513513513513514,3.8,2,0
C00961,3.0,3592.44,1197.48,4.0,1.0,0.0,26.0,0.11538461538461539,3.0,2,0
C00962,7.0,7118.82,1016.9742857142857,3.5714285714285716,0.0,2.0,82.0,0.08536585365853659,3.0,1,0
C00963,8.0,8747.83,1093.47875,4.875,1.0,1.0,62.0,0.12903225806451613,2.6,1,0
C00964,3.0,3979.79,1326.5966666666666,2.0,1.0,0.0,27.0,0.1111111111111111,3.5,2,0
C00965,2.0,2059.84,1029.92,1.0,0.0,0.0,43.0,0.046511627906976744,3.5848081591677903,2,0
C00966,4.0,3846.63,961.6575,3.75,2.0,1.0,75.0,0.05333333333333334,2.6666666666666665,2,0
C00967,4.0,6305.78,1576.445,3.0,1.0,1.0,75.0,0.05333333333333334,3.0,2,0
C00968,7.0,6392.46,913.2085714285714,3.4285714285714284,2.0,2.0,73.0,0.0958904109589041,3.8333333333333335,1,0
C00969,8.0,7098.0599999999995,887.2574999999999,3.125,1.0,3.0,77.0,0.1038961038961039,3.3333333333333335,1,0
C00970,3.0,3498.73,1166.2433333333333,5.0,1.0,1.0,13.0,0.23076923076923078,4.0,2,0
C00971,2.0,1353.22,676.61,3.5,2.0,1.0,42.0,0.047619047619047616,5.0,2,0
C00972,2.0,2226.66,1113.33,3.5,2.0,0.0,16.0,0.125,3.5,2,0
C00973,3.0,3509.19,1169.73,3.3333333333333335,0.0,1.0,26.0,0.11538461538461539,1.0,2,0
C00974,8.0,5332.25,666.53125,3.875,3.0,4.0,59.0,0.13559322033898305,4.0,1,0
C00975,6.0,7293.139999999999,1215.5233333333333,4.333333333333333,1.0,0.0,71.0,0.08450704225352113,3.25,2,0
C00976,4.0,3885.81,971.4525,2.25,1.0,0.0,50.0,0.08,2.75,2,0
C00977,5.0,4064.74,812.948,2.8,1.0,1.0,66.0,0.07575757575757576,3.3333333333333335,2,0
C00978,7.0,6481.21,925.8871428571429,3.857142857142857,4.0,1.0,37.0,0.1891891891891892,3.6,1,0
C00979,7.0,7344.05,1049.15,4.0,3.0,3.0,74.0,0.0945945945945946,3.6666666666666665,1,0
C00980,4.0,4185.32,1046.33,3.25,1.0,0.0,52.0,0.07692307692307693,4.333333333333333,2,0
C00981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5848081591677903,2,-1
C00982,7.0,9516.68,1359.5257142857142,4.428571428571429,1.0,2.0,89.0,0.07865168539325842,4.2,1,0
C00983,9.0,10167.82,1129.7577777777778,4.0,2.0,2.0,79.0,0.11392405063291139,2.5714285714285716,1,0
C00984,7.0,8708.04,1244.0057142857145,4.142857142857143,2.0,3.0,86.0,0.08139534883720931,3.0,1,0
C00985,6.0,5161.7,860.2833333333333,3.1666666666666665,2.0,2.0,61.0,0.09836065573770492,3.6666666666666665,1,0
C00986,6.0,7336.53,1222.7549999999999,3.0,2.0,1.0,67.0,0.08955223880597014,4.75,1,0
C00987,10.0,12162.1,1216.21,3.7,3.0,1.0,89.0,0.11235955056179775,4.142857142857143,1,0
C00988,6.0,5000.28,833.38,4.0,1.0,1.0,77.0,0.07792207792207792,4.333333333333333,2,0
C00989,3.0,4883.5599999999995,1627.8533333333332,3.3333333333333335,1.0,0.0,32.0,0.09375,4.5,2,0
C00990,4.0,5835.25,1458.8125,2.25,1.0,0.0,77.0,0.05194805194805195,4.666666666666667,2,0
C00991,8.0,9239.2,1154.9,3.0,2.0,1.0,81.0,0.09876543209876543,4.166666666666667,1,0
C00992,7.0,7030.59,1004.37,3.7142857142857144,3.0,2.0,64.0,0.109375,3.75,1,0
C00993,5.0,5609.18,1121.836,4.0,0.0,2.0,67.0,0.07462686567164178,2.0,2,0
C00994,7.0,8909.25,1272.75,4.428571428571429,2.0,3.0,82.0,0.08536585365853659,2.8333333333333335,1,0
C00995,4.0,3897.4,974.35,3.75,2.0,1.0,60.0,0.06666666666666667,5.0,2,0
C00996,3.0,3458.01,1152.67,3.6666666666666665,0.0,1.0,6.0,0.5,5.0,2,0
C00997,7.0,9111.5,1301.642857142857,2.857142857142857,4.0,0.0,48.0,0.14583333333333334,4.142857142857143,1,0
C00998,5.0,5308.75,1061.75,4.0,3.0,1.0,62.0,0.08064516129032258,3.0,1,0
C00999,7.0,5933.9400000000005,847.7057142857144,4.0,3.0,0.0,55.0,0.12727272727272726,3.8333333333333335,1,0
C01000,8.0,6587.150000000001,823.3937500000001,4.125,1.0,3.0,73.0,0.1095890410958904,3.6666666666666665,1,0
C01001,6.0,4780.11,796.685,4.0,3.0,2.0,30.0,0.2,3.4,1,0
C01002,3.0,3176.08,1058.6933333333334,3.0,0.0,0.0,76.0,0.039473684210526314,4.0,2,0
C01003,4.0,3056.7,764.175,2.0,1.0,0.0,32.0,0.125,3.6666666666666665,2,0
C01004,7.0,5575.92,796.5600000000001,3.142857142857143,3.0,4.0,78.0,0.08974358974358974,4.2,1,0
C01005,6.0,6207.68,1034.6133333333335,3.1666666666666665,0.0,1.0,62.0,0.0967741935483871,5.0,2,0
C01006,6.0,7133.6900000000005,1188.9483333333335,4.166666666666667,1.0,1.0,66.0,0.09090909090909091,3.0,1,0
C01007,3.0,4491.22,1497.0733333333335,5.0,0.0,1.0,8.0,0.375,4.0,2,0
