customer_id,age,gender,city,signup_date,customer_rating
C01623,32,Male,Chennai,2025-09-05,3.2
C01624,55,Female,Bangalore,2024-07-07,4.7
C01625,25,Female,Chennai,2023-11-04,3.6
C01626,22,Other,Bangalore,2023-10-21,3.4
C01627,43,Female,Hyderabad,2024-12-10,3.5
C01628,35,Male,Mumbai,2025-01-28,3.8
C01629,23,Male,Chennai,2024-03-27,3.5
C01630,54,Male,Delhi,2025-06-11,3.6
C01631,30,Male,Hyderabad,2024-07-24,3.3
C01632,45,Male,Bangalore,2025-10-12,3.6
C01633,22,Male,Chennai,2025-10-29,4.1
C01634,30,Male,Bangalore,2026-03-17,3.9
C01635,34,Female,Bangalore,2026-07-21,3.7
C01636,57,Male,Bangalore,2024-01-07,4.5
C01637,62,Female,Mumbai,2024-09-26,4.8
C01638,49,Female,Mumbai,2025-04-23,4.5
C01639,46,Male,Delhi,2024-07-31,3.7
C01640,20,Male,Chennai,2025-01-09,4.5
C01641,57,Male,Hyderabad,2024-06-05,3.3
C01642,51,Male,Hyderabad,2024-05-14,3.3
C01643,57,Female,Hyderabad,2023-12-01,3.7
C01644,44,Male,Bangalore,2024-06-30,4.6
C01645,30,Male,Mumbai,2024-10-11,3.5
C01646,62,Male,Chennai,2025-06-21,3.1
C01647,50,Other,Bangalore,2024-05-15,3.3
C01648,23,Female,Mumbai,2026-03-22,4.7
C01649,41,Female,Mumbai,2024-02-08,4.3
C01650,36,Male,Chennai,2024-08-09,3.5
C01651,33,Female,Chennai,2025-05-11,4.1
C01652,57,Female,Chennai,2024-07-24,4.1
C01653,45,Female,Bangalore,2025-11-30,4.3
C01654,50,Other,Delhi,2025-02-13,3.5
C01655,58,Male,Chennai,2025-03-03,4.7
C01656,30,Female,Delhi,2025-02-13,3.6
C01657,60,Female,Bangalore,2024-07-20,4.4
C01658,62,Male,Delhi,2023-09-11,3.0
C01659,42,Male,Hyderabad,2026-06-17,3.7
C01660,59,Other,Delhi,2025-02-20,3.7
C01661,53,Male,Chennai,2026-07-11,4.1
C01662,44,Female,Bangalore,2024-04-08,3.1
C01663,55,Other,Chennai,2024-09-06,4.6
C01664,24,Female,Hyderabad,2023-10-11,3.4
C01665,22,Male,Chennai,2025-02-09,4.4
C01666,60,Female,Chennai,2026-04-10,4.6
C01667,62,Male,Chennai,2025-08-03,4.1
C01668,48,Female,Mumbai,2025-01-13,4.5
C01669,40,Male,Hyderabad,2025-03-27,4.3
C01670,59,Female,Chennai,2026-03-02,3.7
C01671,27,Female,Chennai,2024-12-01,4.6
C01672,49,Female,Chennai,2026-04-10,3.6
C01673,60,Female,Bangalore,2025-10-22,4.1
C01674,47,Female,Mumbai,2025-12-01,4.5
C01675,56,Female,Bangalore,2024-09-21,3.8
C01676,48,Male,Mumbai,2024-10-29,3.6
C01677,35,Female,Chennai,2025-05-03,3.9
C01678,53,Male,Hyderabad,2024-03-17,4.6
C01679,19,Female,Delhi,2025-04-14,4.9
C01680,31,Male,Delhi,2023-11-05,4.1
C01681,30,Male,Chennai,2025-02-19,4.3
C01682,46,Female,Bangalore,2025-12-01,4.8
C01683,29,Male,Hyderabad,2024-06-18,3.2
C01684,56,Male,Mumbai,2026-08-05,3.5
C01685,19,Female,Chennai,2025-08-31,4.4
C01686,49,Female,Hyderabad,2023-12-25,4.6
C01687,30,Female,Hyderabad,2026-07-20,4.7
C01688,63,Male,Mumbai,2024-10-21,3.8
C01689,44,Female,Hyderabad,2026-01-04,3.2
C01690,58,Male,Bangalore,2024-08-22,3.9
C01691,34,Female,Bangalore,2026-06-11,3.5
C01692,57,Female,Bangalore,2025-11-21,3.6
C01693,48,Female,Hyderabad,2024-03-22,4.5
C01694,51,Male,Bangalore,2025-02-24,3.2
C01695,41,Male,Mumbai,2025-02-15,4.7
C01696,62,Male,Hyderabad,2023-10-05,3.9
C01697,52,Male,Delhi,2024-01-14,4.2
C01698,23,Male,Hyderabad,2024-08-16,3.2
C01699,36,Female,Mumbai,2025-01-17,3.7
C01700,47,Male,Delhi,2024-12-29,3.2
C01701,24,Female,Hyderabad,2025-06-11,4.9
C01702,27,Male,Bangalore,2025-03-03,4.6
C01703,58,Female,Chennai,2024-08-10,3.9
C01704,49,Female,Chennai,2025-06-18,3.4
C01705,51,Male,Bangalore,2024-02-11,4.9
C01706,45,Male,Chennai,2026-08-06,3.7
C01707,32,Female,Chennai,2025-11-04,3.3
C01708,47,Male,Bangalore,2024-07-09,4.1
C01709,54,Female,Bangalore,2024-08-19,4.9
C01710,46,Female,Hyderabad,2026-02-09,3.0
C01711,39,Female,Hyderabad,2025-03-22,3.5
C01712,21,Male,Bangalore,2025-10-01,4.9
C01713,37,Female,Mumbai,2024-07-10,3.3
C01714,49,Female,Chennai,2026-01-27,3.2
C01715,53,Female,Hyderabad,2024-09-23,4.1
C01716,21,Male,Chennai,2025-08-24,4.7
C01717,44,Female,Delhi,2026-07-25,4.0
C01718,34,Female,Bangalore,2025-05-17,5.0
C01719,29,Female,Mumbai,2026-01-06,4.4
C01720,39,Male,Delhi,2025-10-19,3.1
C01721,34,Female,Delhi,2025-09-09,5.0
C01722,27,Male,Delhi,2023-09-15,3.8
C01723,18,Female,Bangalore,2025-01-18,3.6
C01724,39,Female,Hyderabad,2026-07-11,4.1
C01725,43,Female,Bangalore,2025-12-22,3.6
C01726,35,Female,Hyderabad,2025-12-14,3.2
C01727,31,Male,Delhi,2025-05-11,3.0
C01728,64,Other,Delhi,2025-10-15,3.9
C01729,46,Male,Mumbai,2025-05-17,4.7
C01730,29,Female,Hyderabad,2024-02-19,4.1
C01731,53,Female,Delhi,2025-07-06,5.0
C01732,52,Female,Chennai,2025-06-26,3.6
C01733,29,Male,Mumbai,2026-02-23,3.6
C01734,24,Female,Bangalore,2024-01-25,3.3
C01735,46,Female,Mumbai,2025-09-01,3.3
C01736,28,Male,Chennai,2023-09-20,3.6
C01737,50,Female,Hyderabad,2026-06-21,4.6
C01738,23,Male,Bangalore,2023-12-15,4.8
C01739,64,Male,Bangalore,2023-09-06,5.0
C01740,32,Male,Hyderabad,2024-07-25,3.5
C01741,49,Male,Mumbai,2024-01-29,4.8
C01742,28,Female,Delhi,2025-09-11,3.7
C01743,40,Male,Mumbai,2024-11-08,3.2
C01744,43,Male,Chennai,2025-12-13,4.7
C01745,51,Male,Delhi,2026-05-21,4.3
C01746,63,Female,Mumbai,2026-03-30,3.3
C01747,51,Female,Hyderabad,2025-10-31,3.9
C01748,46,Male,Chennai,2023-10-24,3.6
C01749,21,Male,Chennai,2024-01-15,4.5
C01750,34,Female,Chennai,2024-03-31,3.9
C01751,52,Male,Delhi,2024-08-07,5.0
C01752,30,Female,Bangalore,2025-08-11,3.1
C01753,58,Male,Delhi,2025-03-14,3.7
C01754,56,Female,Mumbai,2024-07-25,4.0
C01755,32,Male,Bangalore,2024-02-22,4.0
C01756,46,Female,Mumbai,2026-05-12,3.6
C01757,46,Male,Bangalore,2024-08-26,4.5
C01758,28,Other,Delhi,2024-09-08,4.7
C01759,49,Male,Chennai,2025-12-10,4.9
C01760,19,Female,Hyderabad,2025-10-15,4.6
C01761,64,Male,Chennai,2025-07-22,4.7
C01762,31,Male,Delhi,2025-09-14,4.1
C01763,37,Female,Bangalore,2025-06-15,4.7
C01764,39,Male,Chennai,2024-03-14,3.6
C01765,28,Female,Delhi,2024-05-13,3.8
C01766,44,Female,Mumbai,2025-04-19,3.6
C01767,20,Female,Hyderabad,2024-04-19,3.9
C01768,34,Male,Chennai,2026-07-18,3.6
C01769,61,Female,Bangalore,2024-07-08,4.9
C01770,45,Male,Mumbai,2024-06-28,3.6
C01771,46,Female,Delhi,2024-03-31,3.2
C01772,38,Female,Hyderabad,2025-09-27,4.1
C01773,64,Female,Bangalore,2024-07-29,3.1
C01774,33,Female,Delhi,2024-09-02,3.2
C01775,54,Female,Delhi,2026-06-05,3.4
C01776,37,Male,Chennai,2026-01-04,3.9
C01777,23,Female,Chennai,2024-06-11,3.9
C01778,36,Male,Bangalore,2023-12-28,4.6
C01779,22,Female,Delhi,2025-08-27,4.5
C01780,20,Female,Chennai,2024-10-06,3.9
C01781,18,Female,Hyderabad,2026-07-26,3.7
C01782,55,Male,Hyderabad,2026-01-29,3.6
C01783,32,Female,Delhi,2026-06-28,4.5
C01784,51,Male,Chennai,2026-01-14,3.1
C01785,52,Male,Bangalore,2024-06-30,3.0
C01786,42,Male,Bangalore,2024-06-27,4.6
C01787,41,Male,Bangalore,2025-10-07,4.0
C01788,29,Male,Hyderabad,2024-08-30,3.3
C01789,35,Female,Chennai,2024-12-13,3.5
C01790,32,Male,Chennai,2024-05-24,4.9
C01791,61,Male,Hyderabad,2025-01-23,4.7
C01792,33,Female,Bangalore,2024-03-25,4.4
C01793,44,Male,Bangalore,2025-03-29,4.0
C01794,25,Female,Delhi,2026-06-04,4.0
C01795,63,Female,Mumbai,2025-09-18,5.0
C01796,42,Female,Chennai,2024-01-14,4.9
C01797,34,Female,Chennai,2025-06-21,3.4
C01798,46,Female,Chennai,2025-05-21,4.6
C01799,25,Female,Mumbai,2024-05-08,3.4
C01800,32,Male,Delhi,2025-08-20,3.4
C01801,44,Female,Mumbai,2025-03-21,4.4
C01802,63,Male,Bangalore,2025-07-16,3.8
C01803,24,Female,Bangalore,2023-10-13,4.9
C01804,20,Male,Chennai,2024-11-11,3.2
C01805,46,Female,Hyderabad,2025-10-11,4.0
C01806,61,Male,Chennai,2023-12-05,4.8
C01807,41,Female,Hyderabad,2025-12-08,4.8
C01808,20,Male,Mumbai,2023-08-22,3.3
C01809,37,Female,Bangalore,2025-04-11,3.7
C01810,63,Female,Hyderabad,2026-05-31,4.2
C01811,32,Male,Mumbai,2024-11-04,3.3
C01812,42,Female,Bangalore,2026-06-06,4.9
C01813,47,Female,Hyderabad,2026-04-05,4.8
C01814,31,Female,Chennai,2025-01-21,3.3
C01815,24,Male,Chennai,2024-03-22,3.2
C01816,34,Male,Chennai,2026-07-08,3.2
C01817,61,Male,Mumbai,2024-08-02,4.8
C01818,37,Male,Chennai,2025-07-24,3.4
C01819,53,Female,Delhi,2026-05-08,3.8
C01820,26,Male,Bangalore,2023-11-23,3.9
C01821,55,Female,Mumbai,2025-05-07,4.2
C01822,39,Male,Chennai,2025-03-25,3.1
C01823,19,Female,Bangalore,2025-10-17,3.5
C01824,41,Female,Hyderabad,2026-06-08,4.9
C01825,25,Female,Chennai,2026-05-13,4.8
C01826,28,Male,Bangalore,2024-02-24,4.6
C01827,30,Male,Delhi,2026-04-09,3.0
C01828,34,Male,Hyderabad,2024-02-25,3.7
C01829,25,Male,Delhi,2026-05-20,4.3
C01830,38,Male,Bangalore,2026-08-13,3.6
C01831,35,Male,Delhi,2024-10-25,4.8
C01832,47,Male,Bangalore,2025-02-09,4.3
C01833,35,Female,Bangalore,2026-06-08,3.1
C01834,63,Male,Delhi,2026-07-06,4.8
C01835,64,Female,Bangalore,2026-05-27,4.9
C01836,48,Male,Chennai,2026-04-03,3.2
C01837,55,Female,Bangalore,2023-08-27,4.1
C01838,49,Female,Mumbai,2025-04-30,3.6
C01839,28,Female,Bangalore,2023-12-12,3.8
C01840,62,Female,Mumbai,2026-07-29,3.4
C01841,42,Male,Bangalore,2024-06-23,4.2
C01842,50,Female,Bangalore,2026-08-05,4.9
C01843,55,Male,Delhi,2025-04-03,4.0
C01844,58,Male,Chennai,2025-02-08,3.2
C01845,25,Female,Chennai,2026-06-10,4.2
C01846,28,Female,Hyderabad,2026-03-06,3.7
C01847,39,Male,Delhi,2025-01-10,4.7
C01848,41,Female,Delhi,2024-03-15,3.9
C01849,58,Female,Chennai,2023-12-18,3.4
C01850,34,Male,Delhi,2024-02-11,3.4
C01851,29,Male,Chennai,2024-12-31,4.5
C01852,63,Male,Delhi,2024-05-24,3.5
C01853,49,Male,Bangalore,2024-03-08,4.5
C01854,32,Male,Chennai,2025-11-01,3.4
C01855,33,Male,Chennai,2025-12-30,3.6
C01856,39,Male,Mumbai,2025-04-30,3.9
C01857,45,Female,Delhi,2025-11-23,4.9
C01858,37,Female,Delhi,2024-02-25,4.9
C01859,50,Other,Chennai,2026-03-12,3.4
C01860,27,Male,Bangalore,2026-04-26,3.7
C01861,57,Female,Bangalore,2026-02-08,3.3
C01862,49,Female,Bangalore,2025-03-03,4.0
C01863,50,Female,Delhi,2023-11-20,3.9
C01864,19,Male,Mumbai,2025-08-19,4.8
C01865,50,Female,Chennai,2024-03-06,4.9
C01866,50,Male,Hyderabad,2024-01-18,3.8
C01867,58,Male,Mumbai,2024-08-05,4.0
C01868,30,Female,Hyderabad,2024-05-14,4.8
C01869,47,Female,Mumbai,2024-05-28,4.6
C01870,50,Male,Bangalore,2024-05-01,3.0
C01871,30,Female,Delhi,2025-11-20,3.6
C01872,43,Female,Hyderabad,2026-06-27,3.8
C01873,39,Female,Mumbai,2024-07-12,3.5
C01874,56,Female,Delhi,2025-10-17,3.4
C01875,19,Male,Hyderabad,2023-08-29,3.1
C01876,55,Other,Chennai,2025-08-02,4.3
C01877,56,Female,Mumbai,2025-09-14,3.5
C01878,43,Male,Chennai,2023-10-24,3.1
C01879,63,Female,Bangalore,2023-12-24,3.5
C01880,32,Female,Chennai,2024-07-18,4.6
C01881,51,Female,Chennai,2024-11-03,4.7
C01882,59,Female,Mumbai,2025-02-17,4.0
C01883,61,Female,Bangalore,2026-04-24,3.8
C01884,57,Female,Chennai,2025-09-26,5.0
C01885,28,Female,Delhi,2024-07-22,3.4
C01886,20,Female,Hyderabad,2023-12-23,3.4
C01887,23,Male,Chennai,2026-05-17,3.6
C01888,26,Female,Bangalore,2024-07-05,3.3
C01889,23,Male,Chennai,2025-06-20,3.8
C01890,26,Female,Hyderabad,2024-04-13,4.8
C01891,56,Female,Bangalore,2024-01-10,4.2
C01892,48,Female,Mumbai,2024-01-31,3.8
C01893,49,Female,Bangalore,2025-11-13,4.9
C01894,58,Female,Mumbai,2025-06-10,3.1
C01895,29,Male,Bangalore,2024-11-14,3.4
C01896,25,Female,Hyderabad,2025-04-09,4.1
C01897,25,Male,Hyderabad,2025-01-14,4.2
C01898,45,Male,Bangalore,2025-03-28,3.1
C01899,37,Male,Chennai,2025-08-13,3.8
C01900,64,Female,Hyderabad,2024-04-12,4.3
C01901,24,Female,Mumbai,2024-05-14,4.4
C01902,28,Female,Mumbai,2025-11-21,4.3
C01903,37,Male,Delhi,2026-03-30,3.6
C01904,33,Female,Mumbai,2023-11-14,3.2
C01905,21,Male,Delhi,2024-12-18,3.9
C01906,23,Male,Bangalore,2025-09-26,3.3
C01907,39,Female,Bangalore,2023-11-10,4.9
C01908,43,Male,Bangalore,2025-04-26,4.0
C01909,20,Male,Chennai,2023-10-23,3.6
C01910,58,Male,Chennai,2025-04-08,4.5
C01911,59,Male,Delhi,2025-02-21,4.0
C01912,31,Male,Mumbai,2025-05-05,3.6
C01913,28,Male,Mumbai,2024-01-28,4.6
C01914,35,Female,Bangalore,2024-08-10,4.7
C01915,29,Female,Hyderabad,2025-03-09,4.3
C01916,40,Female,Chennai,2023-12-22,3.1
C01917,29,Other,Chennai,2024-03-29,4.1
C01918,30,Male,Bangalore,2025-05-17,4.5
C01919,42,Female,Chennai,2023-11-24,3.3
C01920,62,Other,Bangalore,2025-02-26,3.5
C01921,36,Male,Delhi,2026-01-19,4.8
C01922,63,Female,Mumbai,2024-12-25,3.0
C01923,53,Male,Hyderabad,2025-03-01,4.5
C01924,62,Male,Mumbai,2024-12-29,3.9
C01925,25,Male,Mumbai,2023-10-19,3.9
C01926,46,Female,Delhi,2025-01-04,3.0
C01927,49,Female,Chennai,2026-01-17,4.6
C01928,61,Female,Hyderabad,2025-10-17,3.7
C01929,35,Male,Chennai,2024-10-23,4.1
C01930,23,Male,Mumbai,2026-01-27,4.4
C01931,35,Male,Bangalore,2025-11-11,4.4
C01932,36,Male,Mumbai,2025-05-11,4.9
C01933,39,Female,Chennai,2023-10-05,4.1
C01934,54,Male,Mumbai,2024-08-28,3.8
C01935,49,Female,Bangalore,2023-10-25,4.9
C01936,58,Female,Delhi,2026-08-10,4.3
C01937,20,Male,Chennai,2026-06-06,3.6
C01938,45,Female,Mumbai,2023-10-31,3.3
C01939,27,Male,Chennai,2026-06-05,4.7
C01940,52,Male,Delhi,2023-09-20,3.7
C01941,46,Male,Mumbai,2024-11-07,4.3
C01942,32,Female,Mumbai,2025-12-06,3.9
C01943,50,Male,Chennai,2025-12-03,3.4
C01944,24,Female,Chennai,2026-07-24,4.2
C01945,29,Female,Bangalore,2025-07-24,3.1
C01946,47,Male,Delhi,2024-11-19,3.8
C01947,38,Female,Bangalore,2026-08-09,4.1
C01948,48,Female,Mumbai,2024-10-09,3.9
C01949,41,Male,Chennai,2026-03-27,4.5
C01950,37,Male,Mumbai,2026-05-06,4.7
C01951,54,Female,Mumbai,2024-10-01,4.5
C01952,21,Male,Hyderabad,2025-09-03,3.1
C01953,45,Female,Hyderabad,2025-08-11,3.4
C01954,61,Male,Mumbai,2025-03-30,4.1
C01955,37,Male,Chennai,2025-08-02,4.9
C01956,41,Male,Mumbai,2024-09-01,4.7
C01957,49,Male,Hyderabad,2024-02-28,4.7
C01958,58,Female,Chennai,2025-03-27,3.6
C01959,53,Male,Mumbai,2025-03-18,3.9
C01960,51,Female,Delhi,2025-10-22,3.9
C01961,53,Female,Delhi,2024-04-17,3.3
C01962,19,Female,Mumbai,2023-08-20,3.1
C01963,32,Female,Chennai,2023-09-10,4.9
C01964,51,Male,Mumbai,2024-07-09,3.5
C01965,53,Male,Mumbai,2025-08-24,3.5
C01966,23,Female,Hyderabad,2025-04-04,3.2
C01967,56,Male,Delhi,2025-03-21,4.9
C01968,59,Female,Hyderabad,2026-02-04,4.2
C01969,29,Male,Hyderabad,2024-05-14,4.3
C01970,20,Female,Mumbai,2024-08-30,4.8
C01971,62,Female,Hyderabad,2024-06-14,3.7
C01972,35,Female,Delhi,2026-06-09,4.2
C01973,57,Female,Hyderabad,2025-10-19,3.1
C01974,38,Female,Delhi,2023-12-18,3.4
C01975,32,Female,Hyderabad,2026-01-20,4.7
C01976,50,Female,Delhi,2024-11-18,4.5
C01977,52,Male,Hyderabad,2025-12-03,3.7
C01978,43,Male,Hyderabad,2026-04-11,3.8
C01979,25,Male,Chennai,2023-09-03,4.1
C01980,53,Female,Delhi,2024-03-29,3.0
C01981,47,Male,Delhi,2023-12-05,3.5
C01982,40,Female,Delhi,2023-09-22,3.4
C01983,59,Female,Bangalore,2025-06-02,3.5
C01984,61,Female,Hyderabad,2025-09-25,4.6
C01985,31,Female,Delhi,2023-10-09,3.6
C01986,31,Male,Bangalore,2025-11-05,3.4
C01987,19,Female,Chennai,2024-10-30,4.0
C01988,54,Female,Delhi,2024-04-29,4.7
C01989,22,Male,Delhi,2024-04-11,3.5
C01990,55,Male,Bangalore,2026-03-20,3.2
C01991,62,Female,Hyderabad,2023-10-17,3.7
C01992,58,Female,Chennai,2025-02-19,4.5
C01993,64,Male,Delhi,2024-06-29,4.1
C01994,31,Female,Hyderabad,2026-01-27,4.6
C01995,56,Female,Chennai,2025-10-26,4.9
C01996,42,Male,Mumbai,2024-07-31,4.6
C01997,37,Other,Mumbai,2025-06-02,4.2
C01998,19,Female,Chennai,2025-08-23,4.0
C01999,56,Female,Bangalore,2024-08-02,3.1
C02000,23,Female,Chennai,2024-07-12,5.0
